"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1",2006,100.06,0,100.06,100.06,100,98.55,101.55,"moderate_increase","1"
"2",2007,101.24,1.54,98.27,104.29,101.28,100.54,102.57,"moderate_increase","1"
"3",2008,102.47,1.59,99.39,105.64,102.56,101.55,103.6,"moderate_increase","1"
"4",2009,103.88,1.41,101.14,106.69,103.86,102.57,104.64,"moderate_increase","1"
"5",2010,105.25,1.48,102.38,108.2,105.16,103.6,106.76,"moderate_increase","1"
"6",2011,106.43,1.33,103.85,109.06,106.47,104.64,107.83,"moderate_increase","1"
"7",2012,107.7,1.4,104.98,110.49,107.78,106.76,108.92,"moderate_increase","1"
"8",2013,109.12,1.49,106.23,112.09,109.07,107.83,110.01,"moderate_increase","1"
"9",2014,110.38,1.43,107.61,113.22,110.34,108.92,111.12,"moderate_increase","1"
"10",2015,111.6,1.36,108.97,114.31,111.62,110.01,113.36,"moderate_increase","1"
"11",2016,112.82,1.42,110.08,115.64,112.86,111.12,114.5,"moderate_increase","1"
"12",2017,114.12,1.47,111.27,117.03,114.11,112.23,115.65,"moderate_increase","1"
"13",2018,115.33,1.48,112.46,118.27,115.35,114.5,116.81,"moderate_increase","1"
"14",2019,116.55,1.5,113.64,119.54,116.6,115.65,117.99,"moderate_increase","1"
"15",2020,117.93,1.58,114.87,121.06,117.84,115.65,119.17,"stable","1"
"16",2021,119.07,1.64,115.89,122.33,119.09,116.81,121.58,NA,"1"
"17",2006,99.98,0,99.98,99.98,100,98.47,101.47,"moderate_increase","10"
"18",2007,101.39,1.3,98.87,103.97,101.37,100.46,102.49,"moderate_increase","10"
"19",2008,102.83,1.26,100.4,105.32,102.77,101.47,103.52,"moderate_increase","10"
"20",2009,104.13,1.26,101.68,106.63,104.17,103.52,105.61,"moderate_increase","10"
"21",2010,105.62,1.18,103.33,107.96,105.61,104.56,106.67,"moderate_increase","10"
"22",2011,106.98,1.22,104.6,109.4,107.06,105.61,107.75,"moderate_increase","10"
"23",2012,108.61,1.19,106.3,110.97,108.55,107.75,109.92,"moderate_increase","10"
"24",2013,110.02,1.19,107.72,112.37,110.03,108.83,111.03,"moderate_increase","10"
"25",2014,111.54,1.16,109.29,113.85,111.52,109.92,112.14,"moderate_increase","10"
"26",2015,113,1.22,110.64,115.41,112.99,112.14,114.41,"moderate_increase","10"
"27",2016,114.44,1.2,112.12,116.81,114.45,113.27,115.56,"moderate_increase","10"
"28",2017,115.86,1.27,113.41,118.37,115.92,114.41,116.72,"moderate_increase","10"
"29",2018,117.43,1.21,115.09,119.83,117.39,116.72,119.08,"moderate_increase","10"
"30",2019,118.8,1.26,116.35,121.3,118.87,117.89,120.27,"moderate_increase","10"
"31",2020,120.41,1.39,117.71,123.17,120.36,119.08,121.48,"moderate_increase","10"
"32",2021,121.83,1.36,119.19,124.54,121.85,120.27,123.94,NA,"10"
"33",2006,99.93,0,99.93,99.93,100,98.42,101.42,"moderate_increase","100"
"34",2007,102.03,1.8,98.57,105.61,101.91,100.41,103.47,"moderate_increase","100"
"35",2008,103.87,1.74,100.52,107.33,103.84,102.44,105.56,"moderate_increase","100"
"36",2009,105.69,1.79,102.24,109.27,105.79,104.51,107.69,"moderate_increase","100"
"37",2010,107.79,1.81,104.31,111.39,107.78,106.62,109.87,"moderate_increase","100"
"38",2011,109.74,1.77,106.33,113.26,109.78,107.69,110.97,"moderate_increase","100"
"39",2012,111.78,1.7,108.49,115.16,111.82,109.87,113.21,"moderate_increase","100"
"40",2013,114.02,1.61,110.91,117.21,113.88,112.09,115.5,"moderate_increase","100"
"41",2014,115.89,1.65,112.7,119.15,115.94,114.35,117.83,"moderate_increase","100"
"42",2015,117.99,1.77,114.58,121.5,118,116.66,119.02,"moderate_increase","100"
"43",2016,120.01,1.64,116.85,123.27,120.05,119.02,121.42,"moderate_increase","100"
"44",2017,122.16,1.74,118.81,125.61,122.1,120.21,123.87,"moderate_increase","100"
"45",2018,124.1,1.81,120.61,127.7,124.17,122.64,125.12,"moderate_increase","100"
"46",2019,126.3,1.79,122.83,129.86,126.25,125.12,127.65,"moderate_increase","100"
"47",2020,128.26,1.91,124.57,132.04,128.35,126.38,130.23,"moderate_increase","100"
"48",2021,130.5,2.03,126.59,134.55,130.45,127.65,134.19,NA,"100"
"49",2006,100.04,0,100.04,100.04,100,98.53,101.53,"moderate_increase","1000"
"50",2007,101.19,2,97.34,105.18,101.26,99.52,102.55,"moderate_increase","1000"
"51",2008,102.53,2.01,98.67,106.55,102.52,100.52,103.58,"moderate_increase","1000"
"52",2009,103.79,2.04,99.87,107.86,103.79,102.55,105.68,"moderate_increase","1000"
"53",2010,105.15,1.91,101.46,108.97,105.07,103.58,106.74,"moderate_increase","1000"
"54",2011,106.26,1.86,102.68,109.97,106.35,104.62,107.81,"moderate_increase","1000"
"55",2012,107.59,2,103.73,111.59,107.64,105.68,108.89,"moderate_increase","1000"
"56",2013,108.99,1.99,105.16,112.96,108.92,106.74,111.09,"moderate_increase","1000"
"57",2014,110.27,1.96,106.5,114.18,110.2,108.89,112.21,"moderate_increase","1000"
"58",2015,111.38,1.84,107.82,115.05,111.48,109.99,113.34,"moderate_increase","1000"
"59",2016,112.74,2.02,108.86,116.77,112.78,111.09,114.48,"moderate_increase","1000"
"60",2017,114.1,2.08,110.09,118.26,114.09,112.21,115.63,"moderate_increase","1000"
"61",2018,115.43,2.1,111.39,119.61,115.37,113.34,116.79,"stable","1000"
"62",2019,116.76,2.2,112.54,121.16,116.67,114.48,119.15,"stable","1000"
"63",2020,117.86,2.33,113.38,122.53,117.95,115.63,120.35,"stable","1000"
"64",2021,119.23,2.36,114.69,123.96,119.23,115.63,122.78,NA,"1000"
"65",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_increase","1001"
"66",2007,100.97,1.88,97.35,104.73,101.03,99.51,102.54,"moderate_increase","1001"
"67",2008,102.03,1.96,98.25,105.96,102.05,100.51,103.57,"moderate_increase","1001"
"68",2009,103.21,1.81,99.72,106.82,103.08,101.52,104.61,"moderate_increase","1001"
"69",2010,104.04,1.78,100.59,107.59,104.1,102.54,105.66,"moderate_increase","1001"
"70",2011,105.19,1.88,101.57,108.93,105.12,103.57,106.73,"moderate_increase","1001"
"71",2012,106.06,1.67,102.83,109.38,106.15,104.61,107.8,"moderate_increase","1001"
"72",2013,107.16,1.78,103.72,110.7,107.18,105.66,108.88,"moderate_increase","1001"
"73",2014,108.25,1.77,104.83,111.79,108.21,106.73,109.98,"moderate_increase","1001"
"74",2015,109.24,1.76,105.84,112.75,109.23,107.8,111.08,"moderate_increase","1001"
"75",2016,110.34,1.77,106.92,113.88,110.25,108.88,112.2,"moderate_increase","1001"
"76",2017,111.16,1.78,107.72,114.7,111.26,109.98,113.33,"moderate_increase","1001"
"77",2018,112.22,1.78,108.79,115.76,112.29,111.08,113.33,"stable","1001"
"78",2019,113.3,1.88,109.68,117.05,113.31,112.2,114.47,"stable","1001"
"79",2020,114.42,1.89,110.79,118.18,114.35,112.2,116.78,"stable","1001"
"80",2021,115.36,2.07,111.37,119.49,115.38,112.2,119.14,NA,"1001"
"81",2006,100.06,0,100.06,100.06,100,97.57,102.57,"moderate_increase","1002"
"82",2007,100.4,2.69,95.25,105.83,100.56,98.55,102.57,"moderate_increase","1002"
"83",2008,101.18,2.81,95.82,106.85,101.11,98.55,103.6,"moderate_increase","1002"
"84",2009,101.76,2.82,96.38,107.44,101.65,99.54,103.6,"moderate_increase","1002"
"85",2010,102.24,2.75,96.99,107.77,102.21,99.54,104.64,"stable","1002"
"86",2011,102.49,2.63,97.46,107.78,102.76,100.54,105.7,"stable","1002"
"87",2012,103.27,2.64,98.22,108.57,103.27,100.54,105.7,"stable","1002"
"88",2013,104.02,2.7,98.87,109.44,103.78,101.55,106.76,"stable","1002"
"89",2014,104.38,2.76,99.1,109.93,104.28,101.55,106.76,"stable","1002"
"90",2015,104.54,2.63,99.5,109.82,104.78,102.57,107.83,"stable","1002"
"91",2016,105.19,2.73,99.97,110.68,105.24,102.57,107.83,"stable","1002"
"92",2017,105.71,2.74,100.46,111.23,105.7,103.6,107.83,"stable","1002"
"93",2018,106.43,2.74,101.2,111.93,106.15,103.6,108.92,"stable","1002"
"94",2019,106.42,2.78,101.1,112.02,106.6,104.64,108.92,"stable","1002"
"95",2020,107.06,2.77,101.76,112.64,107.04,103.6,110.01,"stable","1002"
"96",2021,107.46,2.78,102.14,113.06,107.47,102.57,112.23,NA,"1002"
"97",2006,100.03,0,100.03,100.03,100,98.52,101.52,"stable","1003"
"98",2007,100.35,2.1,96.32,104.55,100.37,98.52,101.52,"stable","1003"
"99",2008,100.64,2.03,96.73,104.7,100.72,99.51,102.54,"stable","1003"
"100",2009,101.17,1.97,97.37,105.11,101.06,99.51,102.54,"stable","1003"
"101",2010,101.37,1.96,97.6,105.28,101.38,99.51,103.57,"stable","1003"
"102",2011,101.64,1.97,97.85,105.57,101.68,99.51,103.57,"stable","1003"
"103",2012,101.92,1.98,98.1,105.88,101.95,100.51,103.57,"stable","1003"
"104",2013,102.29,2.05,98.33,106.39,102.19,100.51,103.57,"stable","1003"
"105",2014,102.45,2.06,98.49,106.57,102.46,100.51,104.61,"stable","1003"
"106",2015,102.66,2.14,98.54,106.95,102.72,100.51,104.61,"stable","1003"
"107",2016,102.82,2.13,98.73,107.08,102.95,100.51,104.61,"stable","1003"
"108",2017,103.4,2.12,99.32,107.65,103.17,101.52,105.66,"stable","1003"
"109",2018,103.3,2.25,98.98,107.81,103.34,101.52,105.66,"stable","1003"
"110",2019,103.48,2.29,99.09,108.07,103.49,101.52,105.66,"stable","1003"
"111",2020,103.64,2.45,98.94,108.56,103.59,101.52,105.66,"stable","1003"
"112",2021,103.64,2.45,98.95,108.55,103.68,99.51,107.8,NA,"1003"
"113",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1004"
"114",2007,100.59,0.76,99.1,102.09,100.59,100.49,101.5,"moderate_increase","1004"
"115",2008,101.17,0.73,99.75,102.6,101.18,100.49,101.5,"moderate_increase","1004"
"116",2009,101.78,0.71,100.4,103.18,101.76,101.5,102.52,"moderate_increase","1004"
"117",2010,102.27,0.71,100.88,103.67,102.32,101.5,102.52,"moderate_increase","1004"
"118",2011,102.88,0.72,101.48,104.3,102.86,102.52,103.55,"moderate_increase","1004"
"119",2012,103.4,0.71,102.02,104.79,103.4,102.52,103.55,"moderate_increase","1004"
"120",2013,103.92,0.72,102.52,105.35,103.9,103.55,104.59,"moderate_increase","1004"
"121",2014,104.38,0.69,103.03,105.74,104.4,103.55,104.59,"moderate_increase","1004"
"122",2015,104.9,0.75,103.44,106.38,104.88,104.59,105.64,"moderate_increase","1004"
"123",2016,105.34,0.75,103.87,106.81,105.34,104.59,105.64,"moderate_increase","1004"
"124",2017,105.77,0.79,104.24,107.32,105.79,104.59,106.71,"stable","1004"
"125",2018,106.22,0.75,104.75,107.71,106.23,105.64,106.71,"stable","1004"
"126",2019,106.66,0.78,105.14,108.2,106.66,105.64,107.78,"stable","1004"
"127",2020,107.09,0.92,105.31,108.9,107.08,106.71,107.78,"stable","1004"
"128",2021,107.49,0.88,105.78,109.23,107.5,105.64,108.86,NA,"1004"
"129",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1005"
"130",2007,101.56,1.14,99.34,103.83,101.61,100.49,102.52,"moderate_increase","1005"
"131",2008,103.33,1.26,100.89,105.82,103.24,102.52,104.59,"moderate_increase","1005"
"132",2009,104.9,1.13,102.7,107.14,104.89,103.55,105.64,"moderate_increase","1005"
"133",2010,106.55,1.13,104.35,108.79,106.55,105.64,107.78,"moderate_increase","1005"
"134",2011,108.2,1.09,106.08,110.35,108.22,106.71,108.86,"moderate_increase","1005"
"135",2012,109.9,1.14,107.68,112.16,109.92,108.86,111.06,"moderate_increase","1005"
"136",2013,111.68,1.13,109.48,113.91,111.63,111.06,112.18,"moderate_increase","1005"
"137",2014,113.37,1.11,111.21,115.56,113.37,112.18,114.44,"moderate_increase","1005"
"138",2015,115.14,1.16,112.89,117.42,115.14,114.44,116.75,"moderate_increase","1005"
"139",2016,116.91,1.19,114.6,119.26,116.92,115.59,117.93,"moderate_increase","1005"
"140",2017,118.69,1.17,116.42,120.99,118.7,117.93,120.31,"moderate_increase","1005"
"141",2018,120.58,1.21,118.22,122.98,120.5,119.11,121.52,"moderate_increase","1005"
"142",2019,122.31,1.24,119.91,124.76,122.32,121.52,123.97,"moderate_increase","1005"
"143",2020,124.06,1.34,121.46,126.7,124.16,122.74,125.22,"moderate_increase","1005"
"144",2021,126.07,1.5,123.17,129.04,126.01,123.97,127.75,NA,"1005"
"145",2006,99.96,0,99.96,99.96,100,98.45,101.45,"moderate_increase","1006"
"146",2007,101.1,2.05,97.16,105.19,101.04,99.44,102.47,"moderate_increase","1006"
"147",2008,102.09,2.01,98.23,106.1,102.06,100.44,103.5,"moderate_increase","1006"
"148",2009,103.05,1.94,99.32,106.91,103.08,101.45,104.54,"moderate_increase","1006"
"149",2010,104.06,1.89,100.42,107.82,104.07,102.47,105.59,"moderate_increase","1006"
"150",2011,105.12,1.96,101.36,109.03,105.06,103.5,106.65,"moderate_increase","1006"
"151",2012,106.08,1.95,102.33,109.98,106.04,104.54,107.72,"moderate_increase","1006"
"152",2013,106.91,1.97,103.12,110.84,107.02,105.59,108.81,"moderate_increase","1006"
"153",2014,108.11,1.96,104.34,112.03,108.05,106.65,109.9,"moderate_increase","1006"
"154",2015,108.92,1.93,105.2,112.78,109.09,107.72,111,"moderate_increase","1006"
"155",2016,110.11,2,106.26,114.1,110.13,108.81,112.12,"moderate_increase","1006"
"156",2017,111.44,1.98,107.63,115.39,111.15,108.81,113.25,"stable","1006"
"157",2018,112.1,1.99,108.26,116.08,112.14,109.9,114.39,"stable","1006"
"158",2019,113.01,2.15,108.88,117.3,113.1,111,114.39,"stable","1006"
"159",2020,114.02,2.2,109.79,118.41,114.03,112.12,116.7,"stable","1006"
"160",2021,114.95,2.14,110.82,119.22,114.92,111,117.87,NA,"1006"
"161",2006,100.07,0,100.07,100.07,100,97.58,102.58,"moderate_increase","1007"
"162",2007,101.23,3.2,95.13,107.7,101.35,99.55,103.61,"moderate_increase","1007"
"163",2008,102.75,3.07,96.9,108.95,102.71,100.55,105.71,"moderate_increase","1007"
"164",2009,104.14,3.36,97.75,110.95,104.06,101.56,106.77,"moderate_increase","1007"
"165",2010,105.24,3.1,99.33,111.51,105.41,102.58,108.93,"moderate_increase","1007"
"166",2011,106.8,3.07,100.96,112.99,106.76,103.61,110.02,"moderate_increase","1007"
"167",2012,108.15,3.11,102.22,114.42,108.07,104.66,111.13,"moderate_increase","1007"
"168",2013,109.32,3.14,103.33,115.66,109.38,106.77,112.24,"moderate_increase","1007"
"169",2014,110.86,3.32,104.53,117.57,110.69,107.84,113.37,"moderate_increase","1007"
"170",2015,111.77,3.14,105.79,118.1,112.01,108.93,115.66,"moderate_increase","1007"
"171",2016,113.35,3.3,107.05,120,113.35,110.02,116.82,"stable","1007"
"172",2017,114.94,3.33,108.58,121.66,114.71,112.24,118,"stable","1007"
"173",2018,115.9,3.25,109.71,122.45,116.09,113.37,119.18,"stable","1007"
"174",2019,117.42,3.55,110.66,124.6,117.5,114.51,120.38,"stable","1007"
"175",2020,119.22,3.62,112.33,126.54,118.93,115.66,122.81,"stable","1007"
"176",2021,120.24,3.75,113.11,127.82,120.38,114.51,126.55,NA,"1007"
"177",2006,99.99,0,99.99,99.99,100,97.5,102.5,"moderate_increase","1008"
"178",2007,101.2,2.93,95.62,107.11,101.18,99.47,103.53,"moderate_increase","1008"
"179",2008,102.4,2.82,97.02,108.07,102.36,100.47,104.57,"moderate_increase","1008"
"180",2009,103.43,2.96,97.79,109.39,103.55,101.48,105.62,"moderate_increase","1008"
"181",2010,104.73,2.7,99.56,110.17,104.75,102.5,107.76,"moderate_increase","1008"
"182",2011,106.11,2.79,100.78,111.71,105.95,103.53,108.84,"moderate_increase","1008"
"183",2012,107.09,2.87,101.6,112.87,107.15,104.57,109.93,"moderate_increase","1008"
"184",2013,108.33,2.67,103.22,113.69,108.37,105.62,111.04,"moderate_increase","1008"
"185",2014,109.57,2.98,103.89,115.56,109.57,106.68,112.15,"moderate_increase","1008"
"186",2015,110.83,2.74,105.58,116.34,110.76,107.76,113.28,"moderate_increase","1008"
"187",2016,111.92,2.99,106.2,117.94,111.96,109.93,114.42,"stable","1008"
"188",2017,113.2,2.95,107.57,119.11,113.15,111.04,115.57,"stable","1008"
"189",2018,114.29,3.03,108.49,120.39,114.33,112.15,116.73,"stable","1008"
"190",2019,115.55,2.81,110.17,121.2,115.49,113.28,117.9,"stable","1008"
"191",2020,116.51,2.94,110.9,122.42,116.66,113.28,120.29,"stable","1008"
"192",2021,117.89,3.17,111.84,124.27,117.81,113.28,122.72,NA,"1008"
"193",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1009"
"194",2007,102.12,0.75,100.66,103.6,102.13,101.5,102.52,"moderate_increase","1009"
"195",2008,104.29,0.7,102.92,105.68,104.3,103.55,104.59,"moderate_increase","1009"
"196",2009,106.5,0.69,105.16,107.85,106.49,105.64,106.71,"moderate_increase","1009"
"197",2010,108.76,0.71,107.37,110.17,108.71,107.78,108.86,"moderate_increase","1009"
"198",2011,110.94,0.7,109.58,112.32,110.96,109.95,112.18,"moderate_increase","1009"
"199",2012,113.2,0.75,111.74,114.67,113.22,112.18,113.3,"moderate_increase","1009"
"200",2013,115.52,0.67,114.2,116.84,115.52,114.44,116.75,"moderate_increase","1009"
"201",2014,117.87,0.76,116.39,119.37,117.84,116.75,117.93,"moderate_increase","1009"
"202",2015,120.21,0.75,118.74,121.69,120.2,119.11,121.52,"moderate_increase","1009"
"203",2016,122.56,0.81,120.98,124.15,122.56,121.52,122.74,"moderate_increase","1009"
"204",2017,124.92,0.87,123.23,126.63,124.93,123.97,125.22,"moderate_increase","1009"
"205",2018,127.36,0.89,125.63,129.11,127.34,126.48,127.75,"moderate_increase","1009"
"206",2019,129.71,0.92,127.92,131.53,129.76,129.03,130.33,"moderate_increase","1009"
"207",2020,132.19,0.92,130.41,134,132.19,131.64,132.96,"moderate_increase","1009"
"208",2021,134.66,0.98,132.75,136.58,134.65,132.96,135.65,NA,"1009"
"209",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_increase","101"
"210",2007,101.49,1.72,98.16,104.92,101.53,100.5,102.53,"moderate_increase","101"
"211",2008,103.09,1.67,99.87,106.42,103.08,101.51,104.6,"moderate_increase","101"
"212",2009,104.61,1.6,101.51,107.8,104.62,103.56,105.65,"moderate_increase","101"
"213",2010,106.25,1.58,103.18,109.4,106.18,104.6,107.79,"moderate_increase","101"
"214",2011,107.75,1.67,104.53,111.06,107.76,106.72,108.87,"moderate_increase","101"
"215",2012,109.27,1.63,106.11,112.52,109.34,107.79,111.07,"moderate_increase","101"
"216",2013,110.96,1.67,107.74,114.28,110.93,108.87,112.19,"moderate_increase","101"
"217",2014,112.55,1.74,109.19,116.01,112.51,111.07,114.45,"moderate_increase","101"
"218",2015,114.1,1.75,110.72,117.59,114.1,112.19,115.6,"moderate_increase","101"
"219",2016,115.65,1.8,112.18,119.22,115.67,114.45,116.77,"moderate_increase","101"
"220",2017,117.24,1.88,113.62,120.98,117.25,115.6,119.12,"moderate_increase","101"
"221",2018,118.82,1.98,115.01,122.76,118.83,116.77,120.32,"moderate_increase","101"
"222",2019,120.41,1.94,116.66,124.28,120.41,119.12,122.75,"moderate_increase","101"
"223",2020,121.95,2.1,117.91,126.14,121.99,120.32,123.99,"moderate_increase","101"
"224",2021,123.6,2.15,119.45,127.89,123.58,120.32,126.49,NA,"101"
"225",2006,100.07,0,100.07,100.07,100,98.56,101.56,"moderate_increase","1010"
"226",2007,101.31,1.6,98.22,104.5,101.36,100.55,102.58,"moderate_increase","1010"
"227",2008,102.66,1.65,99.47,105.96,102.73,101.56,103.61,"moderate_increase","1010"
"228",2009,104.12,1.73,100.79,107.56,104.1,102.58,105.71,"moderate_increase","1010"
"229",2010,105.33,1.61,102.22,108.54,105.49,103.61,106.77,"moderate_increase","1010"
"230",2011,106.94,1.71,103.63,110.35,106.87,105.71,108.93,"moderate_increase","1010"
"231",2012,108.38,1.77,104.97,111.9,108.23,106.77,110.02,"moderate_increase","1010"
"232",2013,109.62,1.77,106.21,113.15,109.59,107.84,111.13,"moderate_increase","1010"
"233",2014,110.69,1.84,107.16,114.36,110.94,108.93,112.24,"moderate_increase","1010"
"234",2015,112.32,1.89,108.68,116.08,112.28,110.02,114.51,"moderate_increase","1010"
"235",2016,113.73,1.97,109.94,117.66,113.64,112.24,115.66,"moderate_increase","1010"
"236",2017,115,2,111.14,119,114.99,113.37,116.82,"moderate_increase","1010"
"237",2018,116.35,2.11,112.28,120.56,116.32,114.51,118,"moderate_increase","1010"
"238",2019,117.66,2.19,113.44,122.04,117.64,115.66,119.18,"stable","1010"
"239",2020,118.96,2.26,114.6,123.48,118.93,116.82,121.59,"stable","1010"
"240",2021,120.17,2.41,115.53,124.99,120.2,116.82,124.05,NA,"1010"
"241",2006,100.09,0,100.09,100.09,100,97.6,101.58,"moderate_increase","1011"
"242",2007,101.12,2.3,96.7,105.74,101.27,99.57,102.6,"moderate_increase","1011"
"243",2008,102.5,2.3,98.08,107.12,102.55,100.57,104.68,"moderate_increase","1011"
"244",2009,104.04,2.35,99.53,108.75,103.85,101.58,105.73,"moderate_increase","1011"
"245",2010,105.09,2.39,100.51,109.87,105.17,102.6,106.79,"moderate_increase","1011"
"246",2011,106.38,2.14,102.27,110.66,106.49,104.68,108.95,"moderate_increase","1011"
"247",2012,107.84,2.33,103.37,112.51,107.81,105.73,110.04,"moderate_increase","1011"
"248",2013,109.16,2.28,104.78,113.72,109.13,106.79,111.15,"moderate_increase","1011"
"249",2014,110.56,2.44,105.86,115.45,110.44,107.86,112.27,"moderate_increase","1011"
"250",2015,111.67,2.33,107.18,116.34,111.75,110.04,114.53,"moderate_increase","1011"
"251",2016,113.05,2.41,108.41,117.89,113.05,111.15,115.68,"moderate_increase","1011"
"252",2017,114.3,2.4,109.69,119.11,114.36,112.27,116.85,"moderate_increase","1011"
"253",2018,115.69,2.47,110.95,120.63,115.7,113.39,118.02,"stable","1011"
"254",2019,117.11,2.58,112.16,122.28,117.05,114.53,119.21,"stable","1011"
"255",2020,118.41,2.53,113.56,123.48,118.42,115.68,121.62,"stable","1011"
"256",2021,119.8,2.7,114.61,125.23,119.82,115.68,124.07,NA,"1011"
"257",2006,100.04,0,100.04,100.04,100,98.53,101.53,"moderate_increase","1012"
"258",2007,101.85,1.33,99.27,104.49,101.91,100.52,102.55,"moderate_increase","1012"
"259",2008,103.88,1.32,101.32,106.49,103.82,102.55,104.62,"moderate_increase","1012"
"260",2009,105.63,1.27,103.17,108.15,105.75,104.62,106.74,"moderate_increase","1012"
"261",2010,107.75,1.21,105.41,110.14,107.68,106.74,108.89,"moderate_increase","1012"
"262",2011,109.64,1.34,107.05,112.3,109.64,108.89,111.09,"moderate_increase","1012"
"263",2012,111.56,1.32,109.01,114.18,111.58,109.99,112.21,"moderate_increase","1012"
"264",2013,113.58,1.2,111.25,115.96,113.54,112.21,114.48,"moderate_increase","1012"
"265",2014,115.45,1.24,113.05,117.91,115.5,114.48,116.79,"moderate_increase","1012"
"266",2015,117.49,1.28,115,120.04,117.47,116.79,119.15,"moderate_increase","1012"
"267",2016,119.41,1.33,116.83,122.06,119.43,117.96,120.35,"moderate_increase","1012"
"268",2017,121.39,1.27,118.93,123.91,121.41,120.35,122.78,"moderate_increase","1012"
"269",2018,123.43,1.43,120.66,126.25,123.37,122.78,124.01,"moderate_increase","1012"
"270",2019,125.3,1.38,122.62,128.03,125.32,124.01,126.52,"moderate_increase","1012"
"271",2020,127.29,1.37,124.63,130,127.28,125.26,129.07,"moderate_increase","1012"
"272",2021,129.21,1.48,126.33,132.14,129.21,126.52,131.68,NA,"1012"
"273",2006,99.99,0,99.99,99.99,100,98.48,101.48,"moderate_increase","1013"
"274",2007,101.67,1.37,99.02,104.39,101.67,100.47,102.5,"moderate_increase","1013"
"275",2008,103.35,1.39,100.66,106.11,103.36,102.5,104.57,"moderate_increase","1013"
"276",2009,105.08,1.38,102.4,107.83,105.04,103.53,106.68,"moderate_increase","1013"
"277",2010,106.79,1.37,104.14,109.5,106.75,105.62,107.76,"moderate_increase","1013"
"278",2011,108.46,1.41,105.72,111.26,108.46,106.68,109.93,"moderate_increase","1013"
"279",2012,110.13,1.4,107.41,112.9,110.19,108.84,111.04,"moderate_increase","1013"
"280",2013,111.95,1.37,109.29,114.67,111.93,111.04,113.28,"moderate_increase","1013"
"281",2014,113.71,1.39,111.01,116.47,113.72,112.15,114.42,"moderate_increase","1013"
"282",2015,115.56,1.35,112.95,118.23,115.53,114.42,116.73,"moderate_increase","1013"
"283",2016,117.37,1.45,114.57,120.24,117.36,115.57,119.09,"moderate_increase","1013"
"284",2017,119.2,1.51,116.28,122.19,119.22,117.9,120.29,"moderate_increase","1013"
"285",2018,121.09,1.5,118.2,124.07,121.11,120.29,122.72,"moderate_increase","1013"
"286",2019,123,1.54,120.02,126.06,123.02,121.49,123.95,"moderate_increase","1013"
"287",2020,124.96,1.69,121.68,128.32,124.97,122.72,126.45,"moderate_increase","1013"
"288",2021,126.95,1.76,123.55,130.44,126.93,123.95,130.3,NA,"1013"
"289",2006,99.96,0,99.96,99.96,100,98.45,101.45,"moderate_increase","1015"
"290",2007,101.69,1.72,98.37,105.12,101.62,100.44,102.47,"moderate_increase","1015"
"291",2008,103.26,1.75,99.89,106.73,103.25,101.45,104.54,"moderate_increase","1015"
"292",2009,104.89,1.6,101.81,108.08,104.89,103.5,106.65,"moderate_increase","1015"
"293",2010,106.5,1.79,103.05,110.07,106.52,104.54,107.72,"moderate_increase","1015"
"294",2011,108.16,1.71,104.88,111.56,108.17,106.65,109.9,"moderate_increase","1015"
"295",2012,109.87,1.68,106.63,113.22,109.81,107.72,111,"moderate_increase","1015"
"296",2013,111.33,1.8,107.87,114.91,111.47,109.9,113.25,"moderate_increase","1015"
"297",2014,113.23,1.8,109.75,116.82,113.1,111,114.39,"moderate_increase","1015"
"298",2015,114.8,1.82,111.29,118.42,114.74,113.25,116.7,"moderate_increase","1015"
"299",2016,116.25,2.01,112.37,120.26,116.39,114.39,117.87,"moderate_increase","1015"
"300",2017,118.02,1.91,114.33,121.83,118.03,116.7,120.25,"moderate_increase","1015"
"301",2018,119.72,1.94,115.99,123.58,119.66,117.87,121.46,"moderate_increase","1015"
"302",2019,121.32,2.05,117.36,125.4,121.29,119.05,122.68,"moderate_increase","1015"
"303",2020,122.97,2.16,118.8,127.28,122.89,120.25,125.16,"stable","1015"
"304",2021,124.42,2.44,119.72,129.3,124.48,120.25,127.69,NA,"1015"
"305",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_increase","1016"
"306",2007,101.64,0.79,100.1,103.19,101.63,101.48,102.5,"moderate_increase","1016"
"307",2008,103.32,0.75,101.86,104.79,103.28,102.5,103.53,"moderate_increase","1016"
"308",2009,104.97,0.77,103.46,106.49,104.94,104.57,105.62,"moderate_increase","1016"
"309",2010,106.59,0.78,105.07,108.12,106.61,105.62,107.76,"moderate_increase","1016"
"310",2011,108.27,0.78,106.74,109.8,108.29,107.76,108.84,"moderate_increase","1016"
"311",2012,110,0.73,108.57,111.44,109.99,108.84,111.04,"moderate_increase","1016"
"312",2013,111.71,0.72,110.3,113.12,111.71,111.04,112.15,"moderate_increase","1016"
"313",2014,113.48,0.75,112.02,114.95,113.44,113.28,114.42,"moderate_increase","1016"
