"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1",2006,99.98,0,99.98,99.98,100,98.47,101.47,"moderate_increase","1"
"2",2007,101.3,1.87,97.71,105.02,101.27,100.46,102.49,"moderate_increase","1"
"3",2008,102.58,1.93,98.87,106.43,102.51,101.47,103.52,"moderate_increase","1"
"4",2009,103.64,1.71,100.33,107.05,103.73,102.49,105.61,"moderate_increase","1"
"5",2010,104.89,1.83,101.35,108.53,104.93,103.52,106.67,"moderate_increase","1"
"6",2011,106.12,1.74,102.76,109.58,106.1,104.56,107.75,"moderate_increase","1"
"7",2012,107.28,1.69,104.01,110.64,107.24,105.61,108.83,"moderate_increase","1"
"8",2013,108.41,1.9,104.76,112.19,108.35,106.67,109.92,"moderate_increase","1"
"9",2014,109.41,1.82,105.9,113.03,109.43,107.75,111.03,"moderate_increase","1"
"10",2015,110.39,1.93,106.68,114.24,110.47,108.83,112.14,"moderate_increase","1"
"11",2016,111.45,1.97,107.65,115.39,111.53,109.92,113.27,"stable","1"
"12",2017,112.66,2.06,108.7,116.77,112.55,111.03,114.41,"stable","1"
"13",2018,113.55,2.17,109.39,117.88,113.52,112.14,115.56,"stable","1"
"14",2019,114.51,2.38,109.95,119.26,114.45,112.14,116.72,"stable","1"
"15",2020,115.33,2.34,110.83,120.02,115.34,113.27,117.89,"stable","1"
"16",2021,116.13,2.59,111.18,121.32,116.17,112.14,120.27,NA,"1"
"17",2006,100,0,100,100,100,98.49,101.49,"moderate_increase","10"
"18",2007,101.62,1.51,98.71,104.62,101.58,100.48,102.51,"moderate_increase","10"
"19",2008,103.14,1.48,100.28,106.09,103.17,102.51,104.58,"moderate_increase","10"
"20",2009,104.73,1.51,101.82,107.73,104.75,103.54,105.63,"moderate_increase","10"
"21",2010,106.33,1.48,103.47,109.26,106.34,104.58,107.77,"moderate_increase","10"
"22",2011,107.94,1.43,105.17,110.78,107.92,106.69,108.85,"moderate_increase","10"
"23",2012,109.47,1.49,106.59,112.41,109.5,107.77,111.05,"moderate_increase","10"
"24",2013,111.13,1.52,108.19,114.14,111.07,109.94,112.16,"moderate_increase","10"
"25",2014,112.54,1.56,109.51,115.64,112.58,111.05,114.43,"moderate_increase","10"
"26",2015,114.14,1.6,111.06,117.31,114.08,112.16,115.58,"moderate_increase","10"
"27",2016,115.59,1.69,112.32,118.94,115.55,114.43,116.74,"moderate_increase","10"
"28",2017,116.87,1.69,113.61,120.22,117.01,115.58,119.1,"moderate_increase","10"
"29",2018,118.48,1.71,115.16,121.88,118.46,116.74,120.3,"moderate_increase","10"
"30",2019,119.94,1.88,116.32,123.67,119.91,117.92,121.51,"moderate_increase","10"
"31",2020,121.34,1.94,117.6,125.2,121.35,119.1,123.96,"stable","10"
"32",2021,122.79,2.18,118.59,127.13,122.78,119.1,126.47,NA,"10"
"33",2006,99.97,0,99.97,99.97,100,98.46,101.46,"moderate_increase","100"
"34",2007,101.71,2.1,97.67,105.91,101.64,100.45,103.51,"moderate_increase","100"
"35",2008,103.22,2.01,99.34,107.23,103.28,101.46,104.55,"moderate_increase","100"
"36",2009,104.99,1.91,101.3,108.8,104.92,103.51,106.66,"moderate_increase","100"
"37",2010,106.56,2,102.71,110.56,106.53,104.55,108.82,"moderate_increase","100"
"38",2011,108.1,2,104.27,112.09,108.16,106.66,109.91,"moderate_increase","100"
"39",2012,109.71,1.94,105.99,113.58,109.77,107.73,112.13,"moderate_increase","100"
"40",2013,111.4,2.16,107.26,115.72,111.37,109.91,113.26,"moderate_increase","100"
"41",2014,113.04,1.99,109.22,117.01,112.99,111.02,114.4,"moderate_increase","100"
"42",2015,114.48,2.11,110.43,118.68,114.59,112.13,116.71,"moderate_increase","100"
"43",2016,116.12,2.15,111.98,120.42,116.13,114.4,117.88,"moderate_increase","100"
"44",2017,117.76,2.24,113.46,122.24,117.61,115.55,119.07,"moderate_increase","100"
"45",2018,119.05,2.18,114.85,123.41,119.05,116.71,121.47,"stable","100"
"46",2019,120.34,2.36,115.81,125.05,120.45,117.88,122.69,"stable","100"
"47",2020,121.8,2.58,116.85,126.96,121.81,119.07,125.17,"stable","100"
"48",2021,123.16,2.64,118.09,128.45,123.12,119.07,127.7,NA,"100"
"49",2006,99.94,0,99.94,99.94,100,97.45,102.45,"moderate_increase","1000"
"50",2007,101.85,2.65,96.79,107.17,101.84,100.42,103.48,"moderate_increase","1000"
"51",2008,103.76,2.48,99.03,108.73,103.62,101.43,105.57,"moderate_increase","1000"
"52",2009,105.35,2.33,100.9,110.01,105.38,103.48,107.7,"moderate_increase","1000"
"53",2010,107.06,2.39,102.48,111.86,107.08,104.52,108.78,"moderate_increase","1000"
"54",2011,108.74,2.25,104.42,113.25,108.73,106.63,110.98,"moderate_increase","1000"
"55",2012,110.27,2.37,105.73,115,110.35,108.78,112.1,"moderate_increase","1000"
"56",2013,112.06,2.46,107.34,116.98,111.95,109.88,114.36,"moderate_increase","1000"
"57",2014,113.42,2.28,109.04,117.98,113.53,110.98,115.51,"moderate_increase","1000"
"58",2015,115.13,2.41,110.5,119.95,115.06,113.22,117.84,"moderate_increase","1000"
"59",2016,116.47,2.37,111.91,121.21,116.54,114.36,119.03,"moderate_increase","1000"
"60",2017,118.02,2.39,113.42,122.79,117.95,115.51,120.23,"stable","1000"
"61",2018,119.35,2.78,114.03,124.93,119.27,116.67,121.43,"stable","1000"
"62",2019,120.5,2.68,115.37,125.88,120.5,117.84,122.65,"stable","1000"
"63",2020,121.62,2.59,116.65,126.81,121.65,119.03,123.89,"stable","1000"
"64",2021,122.7,2.79,117.36,128.28,122.7,119.03,127.66,NA,"1000"
"65",2006,100.04,0,100.04,100.04,100,97.55,102.55,"moderate_increase","1001"
"66",2007,101.88,2.54,97.03,106.98,101.97,100.52,103.58,"moderate_increase","1001"
"67",2008,104.03,2.61,99.04,109.27,103.9,101.53,105.68,"moderate_increase","1001"
"68",2009,105.62,2.51,100.81,110.65,105.8,103.58,107.81,"moderate_increase","1001"
"69",2010,107.69,2.45,102.99,112.59,107.65,105.68,109.99,"moderate_increase","1001"
"70",2011,109.57,2.51,104.75,114.61,109.44,106.74,112.21,"moderate_increase","1001"
"71",2012,111.19,2.51,106.38,116.22,111.17,108.89,113.34,"moderate_increase","1001"
"72",2013,112.66,2.54,107.8,117.74,112.84,109.99,115.63,"moderate_increase","1001"
"73",2014,114.56,2.5,109.77,119.56,114.48,112.21,116.79,"moderate_increase","1001"
"74",2015,116.01,2.47,111.28,120.96,116.04,113.34,117.96,"moderate_increase","1001"
"75",2016,117.59,2.55,112.69,122.7,117.6,115.63,120.35,"moderate_increase","1001"
"76",2017,119.14,2.74,113.88,124.64,119.09,116.79,121.56,"stable","1001"
"77",2018,120.47,2.83,115.06,126.15,120.49,117.96,122.78,"stable","1001"
"78",2019,121.85,2.88,116.33,127.62,121.81,119.15,124.01,"stable","1001"
"79",2020,123.04,2.79,117.69,128.63,123.05,120.35,126.52,"stable","1001"
"80",2021,124.2,2.97,118.51,130.16,124.21,120.35,129.07,NA,"1001"
"81",2006,100.02,0,100.02,100.02,100,96.56,103.56,"moderate_increase","1002"
"82",2007,101.08,3.52,94.41,108.23,101.12,98.51,103.56,"moderate_increase","1002"
"83",2008,102.22,3.39,95.78,109.08,102.21,99.5,104.6,"moderate_increase","1002"
"84",2009,103.35,3.48,96.73,110.4,103.31,100.5,106.72,"moderate_increase","1002"
"85",2010,104.42,3.48,97.81,111.46,104.38,101.51,107.79,"moderate_increase","1002"
"86",2011,105.3,3.37,98.9,112.11,105.45,102.53,108.87,"moderate_increase","1002"
"87",2012,106.67,3.26,100.46,113.25,106.5,103.56,109.97,"moderate_increase","1002"
"88",2013,107.41,3.35,101.04,114.18,107.53,104.6,111.07,"stable","1002"
"89",2014,108.58,3.29,102.33,115.22,108.53,105.65,111.07,"stable","1002"
"90",2015,109.49,3.42,102.99,116.41,109.49,106.72,112.19,"stable","1002"
"91",2016,110.4,3.38,103.97,117.21,110.38,107.79,113.31,"stable","1002"
"92",2017,111.29,3.3,105.01,117.94,111.23,107.79,114.45,"stable","1002"
"93",2018,111.9,3.62,105.02,119.23,112,108.87,115.6,"stable","1002"
"94",2019,112.83,3.53,106.12,119.96,112.72,109.97,115.6,"stable","1002"
"95",2020,113.23,3.78,106.05,120.9,113.37,109.97,116.77,"stable","1002"
"96",2021,114.02,3.9,106.64,121.92,113.96,107.79,120.32,NA,"1002"
"97",2006,99.93,0,99.93,99.93,100,97.44,102.44,"moderate_decline","1003"
"98",2007,99.81,3.05,94.02,105.95,99.79,97.44,102.44,"moderate_decline","1003"
"99",2008,99.72,3.17,93.7,106.12,99.51,97.44,101.42,"moderate_decline","1003"
"100",2009,99.09,3.05,93.28,105.24,99.18,96.47,101.42,"moderate_decline","1003"
"101",2010,98.71,2.9,93.18,104.56,98.79,96.47,101.42,"stable","1003"
"102",2011,98.49,2.99,92.79,104.53,98.34,95.51,101.42,"stable","1003"
"103",2012,97.81,2.8,92.47,103.46,97.87,95.51,100.41,"stable","1003"
"104",2013,97.35,3.05,91.55,103.52,97.37,94.56,100.41,"stable","1003"
"105",2014,96.8,2.99,91.11,102.84,96.82,94.56,99.41,"stable","1003"
"106",2015,96.25,3.16,90.25,102.65,96.23,93.62,99.41,"stable","1003"
"107",2016,95.64,3.36,89.28,102.46,95.6,92.69,98.42,"stable","1003"
"108",2017,94.98,3.28,88.78,101.62,94.92,91.77,98.42,"stable","1003"
"109",2018,94.06,3.39,87.66,100.93,94.2,91.77,97.44,"stable","1003"
"110",2019,93.4,3.53,86.74,100.57,93.45,90.86,96.47,"stable","1003"
"111",2020,92.84,3.7,85.87,100.37,92.65,89.06,96.47,"stable","1003"
"112",2021,91.74,3.94,84.34,99.8,91.82,85.56,98.42,NA,"1003"
"113",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_increase","1004"
"114",2007,100.75,0.97,98.86,102.68,100.78,100.5,101.51,"moderate_increase","1004"
"115",2008,101.55,1,99.6,103.52,101.52,100.5,102.53,"moderate_increase","1004"
"116",2009,102.23,0.92,100.44,104.05,102.22,101.51,102.53,"moderate_increase","1004"
"117",2010,102.83,0.95,100.98,104.72,102.87,102.53,103.56,"moderate_increase","1004"
"118",2011,103.49,0.86,101.82,105.18,103.48,102.53,104.6,"moderate_increase","1004"
"119",2012,104.06,0.84,102.42,105.72,104.04,103.56,104.6,"moderate_increase","1004"
"120",2013,104.56,0.89,102.82,106.31,104.54,103.56,105.65,"stable","1004"
"121",2014,104.98,0.89,103.26,106.73,104.99,104.6,105.65,"stable","1004"
"122",2015,105.37,0.85,103.72,107.04,105.39,104.6,106.72,"stable","1004"
"123",2016,105.73,0.9,103.98,107.5,105.74,104.6,106.72,"stable","1004"
"124",2017,106.04,0.91,104.27,107.84,106.02,105.65,106.72,"stable","1004"
"125",2018,106.29,0.99,104.36,108.25,106.26,105.65,106.72,"stable","1004"
"126",2019,106.42,0.99,104.5,108.38,106.42,105.65,107.79,"stable","1004"
"127",2020,106.55,1.07,104.48,108.66,106.51,105.65,107.79,"stable","1004"
"128",2021,106.51,1.09,104.4,108.66,106.55,104.6,107.79,NA,"1004"
"129",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1005"
"130",2007,101.56,1.77,98.14,105.08,101.54,100.49,102.52,"moderate_increase","1005"
"131",2008,103.04,1.7,99.76,106.42,103.06,101.5,104.59,"moderate_increase","1005"
"132",2009,104.53,1.68,101.29,107.87,104.55,103.55,105.64,"moderate_increase","1005"
"133",2010,106.03,1.62,102.91,109.24,106.01,104.59,107.78,"moderate_increase","1005"
"134",2011,107.51,1.72,104.19,110.93,107.45,105.64,108.86,"moderate_increase","1005"
"135",2012,108.87,1.62,105.74,112.08,108.85,107.78,109.95,"moderate_increase","1005"
"136",2013,110.13,1.56,107.12,113.21,110.22,108.86,112.18,"moderate_increase","1005"
"137",2014,111.6,1.6,108.5,114.77,111.57,109.95,113.3,"moderate_increase","1005"
"138",2015,112.87,1.55,109.86,115.95,112.9,111.06,114.44,"moderate_increase","1005"
"139",2016,114.24,1.58,111.19,117.37,114.21,113.3,115.59,"moderate_increase","1005"
"140",2017,115.53,1.67,112.31,118.84,115.49,114.44,116.75,"moderate_increase","1005"
"141",2018,116.74,1.86,113.15,120.45,116.73,115.59,117.93,"moderate_increase","1005"
"142",2019,117.91,1.71,114.6,121.32,117.94,116.75,119.11,"stable","1005"
"143",2020,119.05,1.84,115.49,122.71,119.11,116.75,121.52,"stable","1005"
"144",2021,120.3,1.89,116.66,124.06,120.25,117.93,122.74,NA,"1005"
"145",2006,99.92,0,99.92,99.92,100,97.43,102.43,"moderate_increase","1006"
"146",2007,101.18,2.94,95.57,107.11,101.1,99.4,103.46,"moderate_increase","1006"
"147",2008,102.21,2.7,97.05,107.64,102.14,100.4,104.5,"moderate_increase","1006"
"148",2009,103.14,2.65,98.08,108.48,103.16,100.4,105.55,"moderate_increase","1006"
"149",2010,104.14,2.72,98.96,109.6,104.11,101.41,106.61,"moderate_increase","1006"
"150",2011,104.99,2.68,99.88,110.37,105.03,102.43,107.68,"moderate_increase","1006"
"151",2012,105.97,2.67,100.88,111.33,105.93,103.46,108.76,"stable","1006"
"152",2013,106.64,2.7,101.48,112.07,106.79,104.5,109.86,"stable","1006"
"153",2014,107.74,2.72,102.55,113.2,107.64,105.55,109.86,"stable","1006"
"154",2015,108.39,2.63,103.36,113.67,108.44,105.55,110.96,"stable","1006"
"155",2016,109.23,2.65,104.16,114.55,109.17,106.61,112.08,"stable","1006"
"156",2017,109.84,2.7,104.67,115.26,109.82,107.68,112.08,"stable","1006"
"157",2018,110.35,2.85,104.9,116.08,110.41,107.68,113.2,"stable","1006"
"158",2019,110.97,2.99,105.25,116.99,110.9,108.76,113.2,"stable","1006"
"159",2020,111.26,3.24,105.1,117.78,111.33,107.68,114.34,"stable","1006"
"160",2021,111.71,3.32,105.38,118.4,111.67,106.61,116.65,NA,"1006"
"161",2006,100.05,0,100.05,100.05,100,96.59,103.59,"moderate_increase","1007"
"162",2007,101.69,4.34,93.51,110.57,101.47,98.54,104.63,"moderate_increase","1007"
"163",2008,102.41,4.57,93.83,111.76,102.91,99.53,105.69,"moderate_increase","1007"
"164",2009,104.37,4.4,96.09,113.36,104.31,100.53,107.82,"moderate_increase","1007"
"165",2010,105.81,4.28,97.74,114.54,105.68,101.54,110,"moderate_increase","1007"
"166",2011,107.01,4.33,98.84,115.85,106.98,102.56,111.1,"moderate_increase","1007"
"167",2012,108.12,4.31,99.99,116.92,108.18,104.63,112.22,"moderate_increase","1007"
"168",2013,109.57,4.59,100.93,118.96,109.32,104.63,113.35,"stable","1007"
"169",2014,110.15,4.55,101.57,119.45,110.44,106.75,114.49,"stable","1007"
"170",2015,111.42,4.42,103.09,120.44,111.54,107.82,115.64,"stable","1007"
"171",2016,112.8,4.56,104.21,122.11,112.68,108.9,116.8,"stable","1007"
"172",2017,113.77,4.72,104.88,123.41,113.8,110,117.97,"stable","1007"
"173",2018,114.99,4.97,105.65,125.17,114.85,111.1,119.16,"stable","1007"
"174",2019,116.03,5.19,106.29,126.67,115.87,111.1,120.36,"stable","1007"
"175",2020,116.69,5.21,106.92,127.37,116.82,111.1,122.79,"stable","1007"
"176",2021,117.7,5.37,107.62,128.72,117.72,110,126.53,NA,"1007"
"177",2006,99.96,0,99.96,99.96,100,96.5,103.5,"moderate_increase","1008"
"178",2007,101.06,3.83,93.82,108.85,101.09,98.45,103.5,"moderate_increase","1008"
"179",2008,102.17,3.82,94.96,109.92,102.11,99.44,104.54,"moderate_increase","1008"
"180",2009,103.26,3.61,96.42,110.58,103.07,100.44,106.65,"moderate_increase","1008"
"181",2010,104.02,3.7,97.01,111.52,103.96,100.44,107.72,"stable","1008"
"182",2011,104.56,3.73,97.5,112.12,104.78,101.45,108.81,"stable","1008"
"183",2012,105.59,3.56,98.84,112.81,105.56,102.47,108.81,"stable","1008"
"184",2013,106.34,3.5,99.7,113.42,106.29,103.5,109.9,"stable","1008"
"185",2014,106.96,3.46,100.4,113.95,107,103.5,109.9,"stable","1008"
"186",2015,107.7,3.76,100.58,115.33,107.67,104.54,111,"stable","1008"
"187",2016,108.32,3.51,101.65,115.43,108.25,105.59,111,"stable","1008"
"188",2017,108.67,3.56,101.93,115.87,108.77,105.59,112.12,"stable","1008"
"189",2018,109.3,3.51,102.64,116.39,109.25,106.65,112.12,"stable","1008"
"190",2019,109.63,3.78,102.48,117.3,109.67,106.65,113.25,"stable","1008"
"191",2020,110,3.76,102.88,117.62,110.03,106.65,114.39,"stable","1008"
"192",2021,110.38,3.93,102.94,118.37,110.35,104.54,116.7,NA,"1008"
"193",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_increase","1009"
"194",2007,101.58,0.93,99.76,103.42,101.59,100.5,102.53,"moderate_increase","1009"
"195",2008,103.16,0.91,101.38,104.96,103.16,102.53,103.56,"moderate_increase","1009"
"196",2009,104.66,0.94,102.84,106.51,104.72,103.56,105.65,"moderate_increase","1009"
"197",2010,106.31,0.89,104.57,108.07,106.25,105.65,106.72,"moderate_increase","1009"
"198",2011,107.75,0.95,105.91,109.62,107.76,106.72,108.87,"moderate_increase","1009"
"199",2012,109.23,0.89,107.5,110.98,109.24,108.87,109.97,"moderate_increase","1009"
"200",2013,110.71,0.86,109.03,112.41,110.69,109.97,111.07,"moderate_increase","1009"
"201",2014,112.12,0.87,110.42,113.84,112.12,111.07,113.31,"moderate_increase","1009"
"202",2015,113.5,0.92,111.71,115.32,113.51,112.19,114.45,"moderate_increase","1009"
"203",2016,114.83,0.89,113.11,116.58,114.85,114.45,115.6,"moderate_increase","1009"
"204",2017,116.21,0.96,114.34,118.11,116.16,115.6,116.77,"moderate_increase","1009"
"205",2018,117.44,0.98,115.54,119.37,117.4,116.77,117.94,"moderate_increase","1009"
"206",2019,118.55,1.04,116.53,120.61,118.58,117.94,119.12,"moderate_increase","1009"
"207",2020,119.67,1.06,117.61,121.76,119.7,117.94,120.32,"moderate_increase","1009"
"208",2021,120.77,1.17,118.49,123.09,120.76,119.12,122.75,NA,"1009"
"209",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_increase","101"
"210",2007,101.38,2.14,97.28,105.66,101.44,99.5,102.53,"moderate_increase","101"
"211",2008,102.92,1.99,99.09,106.9,102.86,101.51,104.6,"moderate_increase","101"
"212",2009,104.19,2.15,100.06,108.49,104.25,102.53,105.65,"moderate_increase","101"
"213",2010,105.62,1.98,101.82,109.57,105.6,103.56,107.79,"moderate_increase","101"
"214",2011,107,1.91,103.32,110.8,106.92,104.6,108.87,"moderate_increase","101"
"215",2012,108.11,1.93,104.39,111.95,108.21,106.72,109.97,"moderate_increase","101"
"216",2013,109.43,1.81,105.94,113.03,109.47,107.79,111.07,"moderate_increase","101"
"217",2014,110.79,1.98,106.97,114.74,110.68,108.87,112.19,"moderate_increase","101"
"218",2015,111.76,2.04,107.83,115.83,111.84,109.97,113.31,"moderate_increase","101"
"219",2016,113.02,2.14,108.9,117.29,112.92,111.07,114.45,"stable","101"
"220",2017,113.94,2.1,109.9,118.13,113.93,112.19,115.6,"stable","101"
"221",2018,114.7,2.13,110.6,118.94,114.84,113.31,116.77,"stable","101"
"222",2019,115.8,2.25,111.47,120.29,115.68,113.31,117.94,"stable","101"
"223",2020,116.41,2.4,111.8,121.21,116.45,113.31,119.12,"stable","101"
"224",2021,117.14,2.7,111.96,122.56,117.13,113.31,121.53,NA,"101"
"225",2006,99.96,0,99.96,99.96,100,98.45,101.45,"moderate_increase","1010"
"226",2007,101.27,2.16,97.13,105.59,101.22,99.44,102.47,"moderate_increase","1010"
"227",2008,102.43,2.26,98.09,106.95,102.41,100.44,104.54,"moderate_increase","1010"
"228",2009,103.66,2.24,99.35,108.14,103.58,101.45,105.59,"moderate_increase","1010"
"229",2010,104.66,2.25,100.34,109.15,104.74,102.47,106.65,"moderate_increase","1010"
"230",2011,105.78,2.23,101.51,110.25,105.87,103.5,107.72,"moderate_increase","1010"
"231",2012,107.01,2.39,102.43,111.79,106.98,104.54,108.81,"moderate_increase","1010"
"232",2013,108.16,2.38,103.6,112.93,108.07,105.59,109.9,"moderate_increase","1010"
"233",2014,109.1,2.52,104.27,114.15,109.11,106.65,111,"moderate_increase","1010"
"234",2015,110.16,2.49,105.39,115.16,110.11,107.72,113.25,"stable","1010"
"235",2016,110.93,2.84,105.5,116.64,111.09,108.81,113.25,"stable","1010"
"236",2017,112.05,2.89,106.53,117.86,112.03,108.81,114.39,"stable","1010"
"237",2018,112.93,3.13,106.97,119.23,112.91,109.9,115.53,"stable","1010"
"238",2019,113.89,3.14,107.9,120.22,113.75,111,116.7,"stable","1010"
"239",2020,114.52,3.23,108.38,121.02,114.52,111,117.87,"stable","1010"
"240",2021,115.19,3.62,108.3,122.51,115.26,109.9,120.25,NA,"1010"
"241",2006,100.02,0,100.02,100.02,100,97.53,102.53,"moderate_increase","1011"
"242",2007,101.89,3.27,95.67,108.51,101.83,99.5,104.6,"moderate_increase","1011"
"243",2008,103.62,3.4,97.15,110.5,103.63,101.51,105.65,"moderate_increase","1011"
"244",2009,105.22,3.15,99.23,111.57,105.42,102.53,107.79,"moderate_increase","1011"
"245",2010,107.2,3,101.47,113.26,107.19,104.6,109.97,"moderate_increase","1011"
"246",2011,108.96,3.23,102.81,115.48,108.92,105.65,112.19,"moderate_increase","1011"
"247",2012,110.82,3.21,104.71,117.29,110.59,107.79,113.31,"moderate_increase","1011"
"248",2013,112.1,3,106.37,118.13,112.24,108.87,115.6,"moderate_increase","1011"
"249",2014,113.73,3.05,107.91,119.87,113.84,111.07,116.77,"moderate_increase","1011"
"250",2015,115.34,3.2,109.24,121.77,115.4,112.19,117.94,"moderate_increase","1011"
"251",2016,117.19,3.4,110.72,124.04,116.96,114.45,120.32,"moderate_increase","1011"
"252",2017,118.46,3.24,112.28,124.98,118.49,115.6,121.53,"stable","1011"
"253",2018,119.91,3.41,113.41,126.78,119.97,116.77,122.75,"stable","1011"
"254",2019,121.5,3.43,114.96,128.42,121.42,117.94,123.99,"stable","1011"
"255",2020,122.75,3.56,115.96,129.92,122.8,119.12,126.49,"stable","1011"
"256",2021,124.17,3.45,117.59,131.12,124.15,119.12,130.34,NA,"1011"
"257",2006,99.96,0,99.96,99.96,100,98.45,101.45,"stable","1012"
"258",2007,100.27,1.4,97.56,103.04,100.2,99.44,101.45,"stable","1012"
"259",2008,100.37,1.41,97.65,103.17,100.37,99.44,101.45,"stable","1012"
"260",2009,100.53,1.34,97.92,103.19,100.52,99.44,101.45,"stable","1012"
"261",2010,100.66,1.39,97.97,103.42,100.65,99.44,101.45,"stable","1012"
"262",2011,100.66,1.46,97.84,103.55,100.75,99.44,102.47,"stable","1012"
"263",2012,100.86,1.34,98.26,103.52,100.82,99.44,102.47,"stable","1012"
"264",2013,100.97,1.44,98.18,103.83,100.87,99.44,102.47,"stable","1012"
"265",2014,100.86,1.36,98.22,103.56,100.89,99.44,102.47,"stable","1012"
"266",2015,100.88,1.35,98.28,103.55,100.89,99.44,102.47,"stable","1012"
"267",2016,100.77,1.43,98.01,103.61,100.86,99.44,102.47,"stable","1012"
"268",2017,100.93,1.49,98.05,103.9,100.8,99.44,102.47,"stable","1012"
"269",2018,100.73,1.51,97.82,103.72,100.74,99.44,102.47,"stable","1012"
"270",2019,100.64,1.62,97.51,103.85,100.65,99.44,102.47,"stable","1012"
"271",2020,100.51,1.64,97.34,103.77,100.54,98.45,102.47,"stable","1012"
"272",2021,100.44,1.74,97.08,103.92,100.41,97.47,103.5,NA,"1012"
"273",2006,99.99,0,99.99,99.99,100,98.48,101.48,"moderate_increase","1013"
"274",2007,101.31,1.98,97.5,105.26,101.33,99.47,102.5,"moderate_increase","1013"
"275",2008,102.64,2.04,98.71,106.71,102.62,101.48,104.57,"moderate_increase","1013"
"276",2009,104,2.21,99.76,108.42,103.87,102.5,105.62,"moderate_increase","1013"
"277",2010,105,2.07,101.01,109.14,105.07,103.53,106.68,"moderate_increase","1013"
"278",2011,106.28,1.98,102.45,110.23,106.25,104.57,108.84,"moderate_increase","1013"
"279",2012,107.34,2.2,103.11,111.74,107.37,105.62,109.93,"moderate_increase","1013"
"280",2013,108.53,2.33,104.05,113.19,108.47,106.68,111.04,"moderate_increase","1013"
"281",2014,109.41,2.37,104.85,114.15,109.55,107.76,112.15,"stable","1013"
"282",2015,110.67,2.58,105.72,115.84,110.58,107.76,113.28,"stable","1013"
"283",2016,111.67,2.67,106.56,117.02,111.56,108.84,114.42,"stable","1013"
"284",2017,112.48,2.81,107.1,118.12,112.49,109.93,115.57,"stable","1013"
"285",2018,113.28,3.14,107.29,119.6,113.37,111.04,115.57,"stable","1013"
"286",2019,114.07,3.38,107.64,120.88,114.19,111.04,116.73,"stable","1013"
"287",2020,115.25,3.88,107.88,123.1,114.95,111.04,119.09,"stable","1013"
"288",2021,115.51,4.29,107.4,124.23,115.64,108.84,122.72,NA,"1013"
"289",2006,100.07,0,100.07,100.07,100,97.58,102.58,"moderate_increase","1015"
"290",2007,101.99,2.53,97.14,107.07,102.02,100.55,103.61,"moderate_increase","1015"
"291",2008,103.88,2.68,98.75,109.28,104.06,101.56,105.71,"moderate_increase","1015"
"292",2009,106.22,2.71,101.04,111.67,106.11,103.61,108.93,"moderate_increase","1015"
"293",2010,108.24,2.82,102.86,113.91,108.17,105.71,111.13,"moderate_increase","1015"
"294",2011,110.15,2.84,104.72,115.87,110.24,107.84,113.37,"moderate_increase","1015"
"295",2012,112.3,2.94,106.67,118.22,112.3,110.02,114.51,"moderate_increase","1015"
"296",2013,114.38,2.85,108.92,120.11,114.36,111.13,116.82,"moderate_increase","1015"
"297",2014,116.33,2.95,110.69,122.26,116.42,113.37,119.18,"moderate_increase","1015"
"298",2015,118.53,3.05,112.7,124.66,118.45,115.66,121.59,"moderate_increase","1015"
"299",2016,120.54,3.29,114.26,127.16,120.41,118,122.81,"moderate_increase","1015"
"300",2017,122.33,3.26,116.1,128.9,122.35,119.18,125.29,"moderate_increase","1015"
"301",2018,124.04,3.58,117.23,131.26,124.3,121.59,127.83,"stable","1015"
"302",2019,126.2,3.67,119.21,133.61,126.23,122.81,129.11,"stable","1015"
"303",2020,128.19,3.96,120.65,136.18,128.16,124.05,131.72,"stable","1015"
"304",2021,130.13,3.99,122.53,138.18,130.07,124.05,137.09,NA,"1015"
"305",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_increase","1016"
"306",2007,102.26,1.07,100.19,104.38,102.29,101.51,103.56,"moderate_increase","1016"
"307",2008,104.57,1.01,102.6,106.57,104.59,103.56,105.65,"moderate_increase","1016"
"308",2009,106.96,1,105.01,108.94,106.91,105.65,107.79,"moderate_increase","1016"
"309",2010,109.2,1.02,107.22,111.21,109.24,107.79,109.97,"moderate_increase","1016"
"310",2011,111.54,1.04,109.52,113.59,111.58,111.07,112.19,"moderate_increase","1016"
"311",2012,113.94,0.95,112.1,115.81,113.92,113.31,114.45,"moderate_increase","1016"
"312",2013,116.28,1.06,114.23,118.38,116.25,115.6,116.77,"moderate_increase","1016"
"313",2014,118.63,1.03,116.62,120.66,118.57,117.94,119.12,"moderate_increase","1016"
"314",2015,120.79,1.04,118.76,122.85,120.86,120.32,121.53,"moderate_increase","1016"
"315",2016,123.14,1.09,121.02,125.3,123.17,122.75,123.99,"moderate_increase","1016"
"316",2017,125.45,1.18,123.16,127.79,125.46,123.99,126.49,"moderate_increase","1016"
"317",2018,127.77,1.17,125.49,130.09,127.72,126.49,129.05,"moderate_increase","1016"
"318",2019,129.98,1.35,127.36,132.66,129.97,129.05,131.65,"moderate_increase","1016"
