"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1"
"2",2007,100.43,1.41,97.69,103.24,100.42,99.49,101.5,"moderate_increase","1"
"3",2008,100.86,1.45,98.05,103.75,100.83,99.49,101.5,"moderate_increase","1"
"4",2009,101.14,1.43,98.37,103.98,101.24,99.49,102.52,"moderate_increase","1"
"5",2010,101.71,1.58,98.66,104.84,101.62,100.49,102.52,"moderate_increase","1"
"6",2011,102.07,1.46,99.24,104.97,102,100.49,103.55,"stable","1"
"7",2012,102.24,1.39,99.55,105,102.37,101.5,103.55,"stable","1"
"8",2013,102.77,1.43,100,105.61,102.73,101.5,104.59,"stable","1"
"9",2014,103.05,1.51,100.13,106.05,103.06,101.5,104.59,"stable","1"
"10",2015,103.38,1.46,100.56,106.27,103.37,101.5,104.59,"stable","1"
"11",2016,103.75,1.54,100.77,106.82,103.66,102.52,104.59,"stable","1"
"12",2017,103.8,1.59,100.72,106.97,103.94,102.52,105.64,"stable","1"
"13",2018,104.19,1.53,101.23,107.23,104.21,102.52,105.64,"stable","1"
"14",2019,104.52,1.8,101.06,108.1,104.47,103.55,105.64,"stable","1"
"15",2020,104.72,1.86,101.14,108.42,104.73,102.52,106.71,"stable","1"
"16",2021,104.98,1.81,101.49,108.59,104.97,102.52,107.78,NA,"1"
"17",2006,100,0,100,100,100,98.49,101.49,"stable","10"
"18",2007,100.21,1.24,97.81,102.67,100.21,99.48,101.49,"stable","10"
"19",2008,100.42,1.25,97.99,102.9,100.41,99.48,101.49,"stable","10"
"20",2009,100.59,1.2,98.26,102.97,100.6,99.48,101.49,"stable","10"
"21",2010,100.75,1.16,98.49,103.04,100.78,99.48,101.49,"stable","10"
"22",2011,101.01,1.22,98.65,103.43,100.95,99.48,102.51,"stable","10"
"23",2012,101.01,1.18,98.73,103.33,101.11,100.48,102.51,"stable","10"
"24",2013,101.34,1.16,99.09,103.64,101.24,100.48,102.51,"stable","10"
"25",2014,101.43,1.1,99.29,103.62,101.37,100.48,102.51,"stable","10"
"26",2015,101.32,1.19,99.01,103.69,101.48,100.48,102.51,"stable","10"
"27",2016,101.61,1.14,99.4,103.86,101.58,100.48,102.51,"stable","10"
"28",2017,101.73,1.15,99.49,104,101.66,100.48,102.51,"stable","10"
"29",2018,101.76,1.21,99.41,104.17,101.73,100.48,102.51,"stable","10"
"30",2019,101.74,1.28,99.26,104.28,101.79,100.48,102.51,"stable","10"
"31",2020,101.83,1.29,99.34,104.39,101.82,100.48,103.54,"stable","10"
"32",2021,101.84,1.34,99.25,104.49,101.84,99.48,103.54,NA,"10"
"33",2006,100.04,0,100.04,100.04,100,98.53,101.53,"stable","100"
"34",2007,100.04,1.59,96.97,103.19,100.06,98.53,101.53,"stable","100"
"35",2008,100.05,1.57,97.01,103.18,100.08,98.53,101.53,"stable","100"
"36",2009,100.03,1.55,97.04,103.11,100.08,98.53,101.53,"stable","100"
"37",2010,100.15,1.45,97.34,103.04,100.06,98.53,101.53,"stable","100"
"38",2011,100.07,1.43,97.3,102.91,100.01,98.53,101.53,"stable","100"
"39",2012,99.94,1.45,97.13,102.82,99.93,98.53,101.53,"stable","100"
"40",2013,99.76,1.43,96.99,102.61,99.82,98.53,101.53,"stable","100"
"41",2014,99.64,1.53,96.69,102.68,99.71,98.53,101.53,"stable","100"
"42",2015,99.71,1.39,97.02,102.46,99.59,98.53,100.52,"stable","100"
"43",2016,99.49,1.49,96.6,102.45,99.47,98.53,100.52,"stable","100"
"44",2017,99.33,1.41,96.61,102.13,99.35,97.55,100.52,"stable","100"
"45",2018,99.26,1.56,96.25,102.37,99.24,97.55,100.52,"stable","100"
"46",2019,99.01,1.58,95.95,102.16,99.13,97.55,100.52,"stable","100"
"47",2020,99.1,1.58,96.05,102.23,99.02,97.55,100.52,"stable","100"
"48",2021,98.93,1.68,95.68,102.28,98.93,96.58,101.53,NA,"100"
"49",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1000"
"50",2007,100.68,2.21,96.43,105.1,100.67,99.49,102.52,"moderate_increase","1000"
"51",2008,101.35,2.2,97.13,105.75,101.34,99.49,102.52,"moderate_increase","1000"
"52",2009,101.95,2.14,97.83,106.24,102.01,100.49,103.55,"moderate_increase","1000"
"53",2010,102.76,2.2,98.54,107.15,102.7,100.49,104.59,"moderate_increase","1000"
"54",2011,103.36,2.12,99.28,107.59,103.37,101.5,105.64,"moderate_increase","1000"
"55",2012,104,2.1,99.96,108.2,104.05,102.52,105.64,"moderate_increase","1000"
"56",2013,104.75,2.08,100.76,108.9,104.72,102.52,106.71,"moderate_increase","1000"
"57",2014,105.47,2.15,101.34,109.77,105.38,103.55,107.78,"moderate_increase","1000"
"58",2015,105.99,2.01,102.11,110.01,106.05,103.55,107.78,"stable","1000"
"59",2016,106.63,2.32,102.18,111.27,106.73,104.59,108.86,"stable","1000"
"60",2017,107.44,2.23,103.16,111.9,107.39,105.64,109.95,"stable","1000"
"61",2018,108.14,2.24,103.83,112.63,108.06,105.64,109.95,"stable","1000"
"62",2019,108.69,2.41,104.07,113.51,108.72,106.71,111.06,"stable","1000"
"63",2020,109.4,2.48,104.64,114.36,109.37,106.71,112.18,"stable","1000"
"64",2021,110.01,2.44,105.33,114.9,110.03,106.71,114.44,NA,"1000"
"65",2006,99.96,0,99.96,99.96,100,98.45,101.45,"moderate_increase","1001"
"66",2007,100.55,2.11,96.5,104.76,100.54,99.44,102.47,"moderate_increase","1001"
"67",2008,101.16,2.01,97.3,105.18,101.08,99.44,102.47,"moderate_increase","1001"
"68",2009,101.7,1.99,97.87,105.67,101.6,99.44,103.5,"moderate_increase","1001"
"69",2010,102.02,2,98.18,106.01,102.12,100.44,103.5,"moderate_increase","1001"
"70",2011,102.61,1.99,98.78,106.58,102.63,100.44,104.54,"moderate_increase","1001"
"71",2012,103.17,1.96,99.4,107.06,103.17,101.45,104.54,"moderate_increase","1001"
"72",2013,103.68,1.98,99.87,107.62,103.7,101.45,105.59,"stable","1001"
"73",2014,104.3,2.06,100.35,108.41,104.21,102.47,105.59,"stable","1001"
"74",2015,104.73,2.06,100.79,108.84,104.71,102.47,106.65,"stable","1001"
"75",2016,105.13,1.98,101.32,109.09,105.19,103.5,106.65,"stable","1001"
"76",2017,105.57,2.06,101.61,109.69,105.66,103.5,107.72,"stable","1001"
"77",2018,106.19,2.24,101.9,110.68,106.13,104.54,107.72,"stable","1001"
"78",2019,106.57,2.15,102.45,110.88,106.59,104.54,108.81,"stable","1001"
"79",2020,107.11,2.22,102.86,111.55,107.03,104.54,109.9,"stable","1001"
"80",2021,107.38,2.36,102.85,112.11,107.44,103.5,111,NA,"1001"
"81",2006,100.04,0,100.04,100.04,100,97.55,102.55,"stable","1002"
"82",2007,100.17,2.68,95.05,105.55,100.26,98.53,102.55,"stable","1002"
"83",2008,100.6,2.73,95.39,106.1,100.5,98.53,102.55,"stable","1002"
"84",2009,100.64,2.8,95.3,106.28,100.73,98.53,103.58,"stable","1002"
"85",2010,100.94,2.58,96,106.12,100.94,98.53,103.58,"stable","1002"
"86",2011,101.32,2.81,95.95,106.99,101.15,98.53,103.58,"stable","1002"
"87",2012,101.37,2.69,96.23,106.78,101.33,98.53,103.58,"stable","1002"
"88",2013,101.27,2.66,96.17,106.63,101.51,98.53,104.62,"stable","1002"
"89",2014,101.81,2.74,96.59,107.32,101.72,99.52,104.62,"stable","1002"
"90",2015,101.87,2.76,96.6,107.42,101.94,99.52,104.62,"stable","1002"
"91",2016,102.29,2.82,96.91,107.98,102.16,99.52,104.62,"stable","1002"
"92",2017,102.35,2.87,96.88,108.13,102.37,99.52,104.62,"stable","1002"
"93",2018,102.57,2.82,97.19,108.24,102.53,100.52,104.62,"stable","1002"
"94",2019,102.73,3.05,96.93,108.88,102.65,100.52,105.68,"stable","1002"
"95",2020,102.58,3.12,96.64,108.89,102.76,99.52,105.68,"stable","1002"
"96",2021,102.91,3.15,96.92,109.27,102.83,97.55,107.81,NA,"1002"
"97",2006,99.99,0,99.99,99.99,100,98.48,101.48,"stable","1003"
"98",2007,100.21,2.19,95.99,104.6,100.2,98.48,101.48,"stable","1003"
"99",2008,100.4,1.98,96.59,104.35,100.37,98.48,102.5,"stable","1003"
"100",2009,100.48,2.1,96.44,104.69,100.53,98.48,102.5,"stable","1003"
"101",2010,100.76,1.99,96.93,104.74,100.67,98.48,102.5,"stable","1003"
"102",2011,100.8,2.06,96.84,104.92,100.8,98.48,102.5,"stable","1003"
"103",2012,100.93,2.13,96.83,105.19,100.91,99.47,102.5,"stable","1003"
"104",2013,100.9,2.05,96.95,105,101.01,99.47,103.53,"stable","1003"
"105",2014,101.13,2.14,97.02,105.41,101.08,99.47,102.5,"stable","1003"
"106",2015,101.24,2.08,97.23,105.4,101.14,99.47,103.53,"stable","1003"
"107",2016,101.12,2.12,97.05,105.37,101.2,99.47,103.53,"stable","1003"
"108",2017,101.21,2.13,97.13,105.47,101.26,99.47,103.53,"stable","1003"
"109",2018,101.22,2.36,96.7,105.95,101.27,99.47,103.53,"stable","1003"
"110",2019,101.41,2.29,97.01,106,101.27,99.47,103.53,"stable","1003"
"111",2020,101.32,2.3,96.91,105.92,101.23,98.48,103.53,"stable","1003"
"112",2021,101.07,2.44,96.39,105.98,101.17,97.5,104.57,NA,"1003"
"113",2006,100.03,0,100.03,100.03,100,99.51,100.51,"moderate_decline","1004"
"114",2007,99.01,0.78,97.5,100.54,99.04,98.52,99.51,"moderate_decline","1004"
"115",2008,98.09,0.75,96.63,99.57,98.09,97.54,98.52,"moderate_decline","1004"
"116",2009,97.13,0.71,95.74,98.54,97.12,96.57,97.54,"moderate_decline","1004"
"117",2010,96.16,0.75,94.7,97.63,96.15,95.61,96.57,"moderate_decline","1004"
"118",2011,95.16,0.73,93.74,96.6,95.17,94.66,95.61,"moderate_decline","1004"
"119",2012,94.23,0.71,92.85,95.62,94.19,93.72,94.66,"moderate_decline","1004"
"120",2013,93.19,0.72,91.79,94.6,93.19,92.78,93.72,"moderate_decline","1004"
"121",2014,92.16,0.69,90.81,93.53,92.21,91.86,92.78,"moderate_decline","1004"
"122",2015,91.25,0.71,89.88,92.65,91.22,90.95,91.86,"moderate_decline","1004"
"123",2016,90.25,0.72,88.85,91.68,90.23,89.15,90.95,"moderate_decline","1004"
"124",2017,89.22,0.72,87.83,90.64,89.25,88.26,90.04,"moderate_decline","1004"
"125",2018,88.26,0.76,86.78,89.78,88.27,87.38,89.15,"moderate_decline","1004"
"126",2019,87.26,0.8,85.71,88.85,87.28,86.51,88.26,"moderate_decline","1004"
"127",2020,86.34,0.83,84.74,87.98,86.31,85.65,87.38,"moderate_decline","1004"
"128",2021,85.31,0.87,83.63,87.04,85.33,83.95,86.51,NA,"1004"
"129",2006,100.04,0,100.04,100.04,100,98.53,101.53,"stable","1005"
"130",2007,99.9,1.36,97.27,102.61,99.95,99.52,100.52,"stable","1005"
"131",2008,99.87,1.26,97.42,102.37,99.89,98.53,100.52,"stable","1005"
"132",2009,99.87,1.25,97.45,102.34,99.82,98.53,100.52,"stable","1005"
"133",2010,99.68,1.26,97.23,102.18,99.75,98.53,100.52,"stable","1005"
"134",2011,99.76,1.21,97.41,102.16,99.65,98.53,100.52,"stable","1005"
"135",2012,99.51,1.31,96.98,102.11,99.54,98.53,100.52,"stable","1005"
"136",2013,99.41,1.29,96.91,101.97,99.42,98.53,100.52,"stable","1005"
"137",2014,99.25,1.36,96.62,101.95,99.28,98.53,100.52,"stable","1005"
"138",2015,99.16,1.32,96.61,101.77,99.13,97.55,100.52,"stable","1005"
"139",2016,99.02,1.47,96.18,101.94,98.99,97.55,100.52,"stable","1005"
"140",2017,98.81,1.43,96.04,101.66,98.84,97.55,100.52,"stable","1005"
"141",2018,98.64,1.5,95.74,101.63,98.68,97.55,99.52,"stable","1005"
"142",2019,98.61,1.41,95.89,101.4,98.52,97.55,99.52,"stable","1005"
"143",2020,98.25,1.55,95.26,101.33,98.35,96.58,100.52,"stable","1005"
"144",2021,98.24,1.67,95.02,101.56,98.2,95.62,100.52,NA,"1005"
"145",2006,100,0,100,100,100,98.49,101.49,"moderate_increase","1006"
"146",2007,100.68,2.14,96.58,104.96,100.65,99.48,102.51,"moderate_increase","1006"
"147",2008,101.15,2.25,96.83,105.65,101.29,99.48,102.51,"moderate_increase","1006"
"148",2009,102.03,2.16,97.88,106.35,101.91,100.48,103.54,"moderate_increase","1006"
"149",2010,102.65,2.22,98.39,107.08,102.53,100.48,104.58,"moderate_increase","1006"
"150",2011,103.05,2.32,98.6,107.69,103.14,101.49,105.63,"moderate_increase","1006"
"151",2012,103.61,2.08,99.6,107.77,103.73,101.49,105.63,"moderate_increase","1006"
"152",2013,104.41,2.1,100.38,108.6,104.31,102.51,106.69,"moderate_increase","1006"
"153",2014,104.93,2.16,100.78,109.24,104.91,102.51,106.69,"stable","1006"
"154",2015,105.45,2.19,101.24,109.84,105.5,103.54,107.77,"stable","1006"
"155",2016,106.07,2.23,101.78,110.53,106.04,103.54,107.77,"stable","1006"
"156",2017,106.58,2.13,102.49,110.83,106.58,104.58,108.85,"stable","1006"
"157",2018,107.12,2.35,102.61,111.83,107.12,104.58,108.85,"stable","1006"
"158",2019,107.66,2.34,103.16,112.35,107.68,105.63,109.94,"stable","1006"
"159",2020,108.07,2.28,103.7,112.62,108.24,105.63,111.05,"stable","1006"
"160",2021,108.93,2.51,104.11,113.97,108.81,104.58,112.16,NA,"1006"
"161",2006,100.04,0,100.04,100.04,100,96.58,103.58,"stable","1007"
"162",2007,100.64,3.61,93.8,107.98,100.53,97.55,103.58,"stable","1007"
"163",2008,100.77,3.92,93.36,108.76,101.08,98.53,103.58,"stable","1007"
"164",2009,101.58,3.73,94.52,109.16,101.61,98.53,104.62,"stable","1007"
"165",2010,102.44,3.86,95.14,110.3,102.17,98.53,105.68,"stable","1007"
"166",2011,102.61,3.87,95.29,110.49,102.73,99.52,106.74,"stable","1007"
"167",2012,103.16,3.79,95.99,110.87,103.25,99.52,106.74,"stable","1007"
"168",2013,103.98,3.96,96.49,112.04,103.76,100.52,107.81,"stable","1007"
"169",2014,104.14,3.81,96.92,111.89,104.3,100.52,107.81,"stable","1007"
"170",2015,104.71,4.05,97.06,112.96,104.83,101.53,108.89,"stable","1007"
"171",2016,105.53,4.01,97.95,113.68,105.37,101.53,108.89,"stable","1007"
"172",2017,105.85,4,98.29,113.98,105.9,102.55,109.99,"stable","1007"
"173",2018,106.51,4.15,98.68,114.97,106.39,102.55,109.99,"stable","1007"
"174",2019,106.75,4.24,98.76,115.39,106.85,103.58,111.09,"stable","1007"
"175",2020,107.41,4.46,99.02,116.51,107.29,102.55,112.21,"stable","1007"
"176",2021,107.65,4.42,99.32,116.67,107.7,100.52,114.48,NA,"1007"
"177",2006,100.01,0,100.01,100.01,100,97.52,102.52,"moderate_increase","1008"
"178",2007,101,3.13,95.04,107.32,101.02,98.5,103.55,"moderate_increase","1008"
"179",2008,102.04,2.95,96.43,107.98,102.03,99.49,104.59,"moderate_increase","1008"
"180",2009,103.08,2.89,97.56,108.91,103.04,100.49,105.64,"moderate_increase","1008"
"181",2010,103.92,3.08,98.05,110.14,104.04,101.5,106.71,"moderate_increase","1008"
"182",2011,105.04,3.03,99.27,111.14,105.02,102.52,107.78,"moderate_increase","1008"
"183",2012,106.08,2.99,100.39,112.1,106,103.55,108.86,"moderate_increase","1008"
"184",2013,107.01,3.27,100.78,113.62,106.96,103.55,109.95,"moderate_increase","1008"
"185",2014,107.8,3.05,101.99,113.95,107.91,105.64,111.06,"moderate_increase","1008"
"186",2015,108.89,3.06,103.05,115.06,108.84,105.64,112.18,"stable","1008"
"187",2016,109.79,3.1,103.88,116.04,109.82,106.71,112.18,"stable","1008"
"188",2017,110.74,3.19,104.66,117.17,110.8,107.78,113.3,"stable","1008"
"189",2018,111.79,3.12,105.83,118.07,111.76,108.86,114.44,"stable","1008"
"190",2019,112.88,3.32,106.56,119.57,112.7,109.95,115.59,"stable","1008"
"191",2020,113.78,3.33,107.43,120.51,113.61,109.95,116.75,"stable","1008"
"192",2021,114.3,3.53,107.57,121.44,114.49,108.86,120.31,NA,"1008"
"193",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_decline","1009"
"194",2007,99.61,0.8,98.04,101.19,99.6,99.5,100.5,"moderate_decline","1009"
"195",2008,99.18,0.76,97.69,100.69,99.19,98.51,99.5,"moderate_decline","1009"
"196",2009,98.74,0.76,97.27,100.23,98.78,98.51,99.5,"moderate_decline","1009"
"197",2010,98.37,0.73,96.95,99.81,98.35,97.53,99.5,"moderate_decline","1009"
"198",2011,97.93,0.69,96.58,99.29,97.91,97.53,98.51,"moderate_decline","1009"
"199",2012,97.49,0.7,96.13,98.86,97.46,96.56,98.51,"moderate_decline","1009"
"200",2013,96.95,0.73,95.53,98.39,97,96.56,97.53,"moderate_decline","1009"
"201",2014,96.52,0.76,95.04,98,96.5,95.6,97.53,"moderate_decline","1009"
"202",2015,96.05,0.7,94.68,97.42,95.99,95.6,96.56,"moderate_decline","1009"
"203",2016,95.44,0.77,93.95,96.95,95.47,94.65,96.56,"moderate_decline","1009"
"204",2017,94.92,0.76,93.44,96.42,94.92,94.65,95.6,"moderate_decline","1009"
"205",2018,94.35,0.78,92.84,95.88,94.36,93.71,94.65,"moderate_decline","1009"
"206",2019,93.84,0.84,92.2,95.5,93.8,92.77,94.65,"stable","1009"
"207",2020,93.19,0.85,91.53,94.87,93.22,91.85,94.65,"stable","1009"
"208",2021,92.65,0.96,90.79,94.55,92.63,90.94,93.71,NA,"1009"
"209",2006,99.99,0,99.99,99.99,100,98.48,101.48,"stable","101"
"210",2007,100.2,1.86,96.62,103.9,100.16,98.48,101.48,"stable","101"
"211",2008,100.28,1.78,96.86,103.82,100.31,98.48,101.48,"stable","101"
"212",2009,100.45,1.8,96.97,104.04,100.44,98.48,101.48,"stable","101"
"213",2010,100.48,1.72,97.16,103.9,100.56,99.47,102.5,"stable","101"
"214",2011,100.74,1.68,97.51,104.08,100.66,99.47,102.5,"stable","101"
"215",2012,100.72,1.66,97.51,104.02,100.75,99.47,102.5,"stable","101"
"216",2013,100.89,1.7,97.62,104.27,100.82,99.47,102.5,"stable","101"
"217",2014,100.86,1.72,97.55,104.27,100.85,99.47,102.5,"stable","101"
"218",2015,100.84,1.71,97.54,104.25,100.86,99.47,102.5,"stable","101"
"219",2016,100.87,1.69,97.6,104.24,100.86,99.47,102.5,"stable","101"
"220",2017,100.8,1.87,97.21,104.52,100.84,99.47,102.5,"stable","101"
"221",2018,100.85,1.86,97.28,104.56,100.82,99.47,102.5,"stable","101"
"222",2019,100.8,1.93,97.08,104.65,100.78,99.47,102.5,"stable","101"
"223",2020,100.74,1.93,97.02,104.6,100.74,98.48,102.5,"stable","101"
"224",2021,100.68,1.94,96.94,104.55,100.68,97.5,103.53,NA,"101"
"225",2006,100.03,0,100.03,100.03,100,98.52,101.52,"stable","1010"
"226",2007,100.29,2.13,96.19,104.56,100.32,98.52,101.52,"stable","1010"
"227",2008,100.65,2,96.81,104.65,100.63,99.51,102.54,"stable","1010"
"228",2009,100.8,1.98,96.99,104.76,100.92,99.51,102.54,"stable","1010"
"229",2010,101.32,1.95,97.57,105.21,101.21,99.51,103.57,"stable","1010"
"230",2011,101.37,2.07,97.38,105.51,101.47,99.51,103.57,"stable","1010"
"231",2012,101.62,1.99,97.8,105.59,101.7,99.51,103.57,"stable","1010"
"232",2013,102.14,1.99,98.31,106.1,101.89,100.51,103.57,"stable","1010"
"233",2014,102.02,2.06,98.06,106.13,102.02,100.51,103.57,"stable","1010"
"234",2015,102.04,2.08,98.04,106.2,102.12,100.51,104.61,"stable","1010"
"235",2016,102.13,2.12,98.06,106.37,102.23,100.51,104.61,"stable","1010"
"236",2017,102.31,2.17,98.14,106.66,102.33,100.51,104.61,"stable","1010"
"237",2018,102.46,2.24,98.17,106.93,102.42,100.51,104.61,"stable","1010"
"238",2019,102.58,2.35,98.09,107.29,102.49,100.51,104.61,"stable","1010"
"239",2020,102.67,2.46,97.96,107.61,102.54,100.51,104.61,"stable","1010"
"240",2021,102.45,2.4,97.84,107.26,102.57,98.52,106.73,NA,"1010"
"241",2006,99.94,0,99.94,99.94,100,97.45,102.45,"moderate_increase","1011"
"242",2007,100.54,2.47,95.81,105.5,100.53,98.43,102.45,"moderate_increase","1011"
"243",2008,101.22,2.47,96.49,106.17,101.08,99.42,102.45,"moderate_increase","1011"
"244",2009,101.72,2.48,96.97,106.68,101.63,99.42,103.48,"moderate_increase","1011"
"245",2010,102.05,2.44,97.38,106.94,102.19,100.42,104.52,"moderate_increase","1011"
"246",2011,102.78,2.47,98.05,107.74,102.77,100.42,105.57,"moderate_increase","1011"
"247",2012,103.19,2.44,98.53,108.08,103.38,101.43,105.57,"stable","1011"
"248",2013,104.19,2.53,99.36,109.27,103.99,101.43,106.63,"stable","1011"
"249",2014,104.64,2.58,99.72,109.82,104.56,102.45,106.63,"stable","1011"
"250",2015,105.09,2.57,100.17,110.26,105.13,102.45,107.7,"stable","1011"
"251",2016,105.52,2.57,100.61,110.68,105.63,103.48,107.7,"stable","1011"
"252",2017,106.07,2.5,101.29,111.08,106.13,103.48,108.78,"stable","1011"
"253",2018,106.81,2.59,101.87,112.01,106.65,104.52,108.78,"stable","1011"
"254",2019,107.03,2.52,102.2,112.09,107.17,104.52,109.88,"stable","1011"
"255",2020,107.64,2.83,102.24,113.33,107.7,104.52,110.98,"stable","1011"
"256",2021,108.3,2.73,103.08,113.79,108.23,104.52,112.1,NA,"1011"
"257",2006,99.98,0,99.98,99.98,100,99.46,100.46,"moderate_increase","1012"
"258",2007,100.97,1.09,98.86,103.13,100.92,100.46,101.47,"moderate_increase","1012"
"259",2008,101.84,1.17,99.56,104.16,101.84,100.46,102.49,"moderate_increase","1012"
"260",2009,102.73,1.07,100.65,104.84,102.74,101.47,103.52,"moderate_increase","1012"
"261",2010,103.62,1.07,101.53,105.74,103.62,102.49,104.56,"moderate_increase","1012"
"262",2011,104.5,1.03,102.5,106.54,104.5,103.52,105.61,"moderate_increase","1012"
"263",2012,105.36,1.1,103.21,107.54,105.37,104.56,106.67,"moderate_increase","1012"
"264",2013,106.26,1.02,104.28,108.28,106.23,105.61,107.75,"moderate_increase","1012"
"265",2014,107.03,1.06,104.97,109.12,107.06,105.61,107.75,"moderate_increase","1012"
"266",2015,107.92,1.03,105.92,109.94,107.87,106.67,108.83,"moderate_increase","1012"
"267",2016,108.64,1.04,106.62,110.69,108.67,107.75,109.92,"moderate_increase","1012"
"268",2017,109.38,1.12,107.21,111.6,109.43,108.83,109.92,"moderate_increase","1012"
"269",2018,110.26,1.14,108.05,112.52,110.16,108.83,111.03,"moderate_increase","1012"
"270",2019,110.8,1.16,108.56,113.1,110.88,109.92,112.14,"stable","1012"
"271",2020,111.58,1.23,109.19,114.03,111.57,109.92,113.27,"stable","1012"
"272",2021,112.23,1.18,109.94,114.57,112.23,109.92,114.41,NA,"1012"
"273",2006,100.04,0,100.04,100.04,100,98.53,101.53,"moderate_increase","1013"
"274",2007,101.48,1.38,98.81,104.22,101.51,100.52,102.55,"moderate_increase","1013"
"275",2008,103,1.41,100.27,105.8,103.01,101.53,104.62,"moderate_increase","1013"
"276",2009,104.47,1.37,101.81,107.2,104.52,103.58,105.68,"moderate_increase","1013"
"277",2010,106.07,1.44,103.3,108.92,106.02,104.62,107.81,"moderate_increase","1013"
"278",2011,107.53,1.36,104.9,110.22,107.53,106.74,108.89,"moderate_increase","1013"
"279",2012,108.99,1.38,106.33,111.73,109.02,107.81,109.99,"moderate_increase","1013"
"280",2013,110.56,1.39,107.86,113.33,110.51,108.89,112.21,"moderate_increase","1013"
"281",2014,111.99,1.4,109.29,114.77,111.97,111.09,113.34,"moderate_increase","1013"
"282",2015,113.36,1.5,110.47,116.34,113.45,112.21,114.48,"moderate_increase","1013"
"283",2016,114.92,1.53,111.96,117.97,114.92,113.34,116.79,"moderate_increase","1013"
"284",2017,116.4,1.46,113.58,119.3,116.38,114.48,117.96,"moderate_increase","1013"
"285",2018,117.86,1.63,114.72,121.09,117.83,116.79,119.15,"moderate_increase","1013"
"286",2019,119.29,1.66,116.08,122.6,119.27,117.96,120.35,"moderate_increase","1013"
"287",2020,120.67,1.65,117.49,123.94,120.7,119.15,122.78,"moderate_increase","1013"
"288",2021,122.11,1.79,118.64,125.66,122.1,119.15,125.26,NA,"1013"
"289",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_increase","1015"
"290",2007,100.59,1.86,97,104.31,100.63,99.5,101.51,"moderate_increase","1015"
"291",2008,101.28,1.93,97.56,105.13,101.23,99.5,102.53,"moderate_increase","1015"
"292",2009,101.75,1.81,98.25,105.36,101.8,100.5,103.56,"moderate_increase","1015"
"293",2010,102.35,1.88,98.72,106.11,102.33,100.5,103.56,"moderate_increase","1015"
"294",2011,102.91,1.87,99.31,106.63,102.83,101.51,104.6,"stable","1015"
"295",2012,103.29,1.92,99.6,107.12,103.29,101.51,104.6,"stable","1015"
"296",2013,103.7,1.96,99.93,107.6,103.75,101.51,105.65,"stable","1015"
"297",2014,104.19,1.96,100.42,108.1,104.21,102.53,105.65,"stable","1015"
"298",2015,104.58,2.12,100.5,108.83,104.64,102.53,106.72,"stable","1015"
"299",2016,105.15,2.16,101,109.47,105.09,103.56,106.72,"stable","1015"
"300",2017,105.57,2.14,101.46,109.84,105.49,103.56,107.79,"stable","1015"
"301",2018,105.83,2.18,101.63,110.2,105.84,103.56,107.79,"stable","1015"
"302",2019,106.15,2.27,101.78,110.7,106.16,104.6,107.79,"stable","1015"
"303",2020,106.45,2.34,101.96,111.13,106.44,103.56,108.87,"stable","1015"
"304",2021,106.69,2.5,101.9,111.7,106.68,102.53,111.07,NA,"1015"
"305",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1016"
"306",2007,101.19,0.69,99.83,102.55,101.21,100.49,101.5,"moderate_increase","1016"
"307",2008,102.46,0.75,101.01,103.93,102.43,101.5,102.52,"moderate_increase","1016"
"308",2009,103.63,0.68,102.31,104.96,103.64,103.55,104.59,"moderate_increase","1016"
"309",2010,104.86,0.71,103.48,106.25,104.86,104.59,105.64,"moderate_increase","1016"
"310",2011,106.05,0.65,104.79,107.33,106.09,105.64,106.71,"moderate_increase","1016"
"311",2012,107.34,0.66,106.05,108.64,107.3,106.71,107.78,"moderate_increase","1016"
"312",2013,108.55,0.69,107.21,109.91,108.52,107.78,108.86,"moderate_increase","1016"
"313",2014,109.76,0.66,108.48,111.05,109.75,108.86,109.95,"moderate_increase","1016"
"314",2015,110.92,0.69,109.58,112.27,110.96,109.95,111.06,"moderate_increase","1016"
"315",2016,112.17,0.73,110.75,113.6,112.18,111.06,113.3,"moderate_increase","1016"
"316",2017,113.41,0.68,112.08,114.76,113.39,113.3,114.44,"moderate_increase","1016"
"317",2018,114.7,0.73,113.27,116.14,114.61,114.44,115.59,"moderate_increase","1016"
"318",2019,115.75,0.74,114.31,117.2,115.84,115.59,116.75,"moderate_increase","1016"
"319",2020,117.07,0.8,115.51,118.64,117.06,116.75,117.93,"moderate_increase","1016"
"320",2021,118.29,0.84,116.64,119.95,118.28,116.75,119.11,NA,"1016"
"321",2006,100,0,100,100,100,98.49,101.49,"moderate_increase","1017"
"322",2007,101.55,1.35,98.93,104.24,101.57,100.48,102.51,"moderate_increase","1017"
"323",2008,103.17,1.3,100.64,105.75,103.15,102.51,104.58,"moderate_increase","1017"
"324",2009,104.85,1.26,102.41,107.33,104.74,103.54,105.63,"moderate_increase","1017"
