"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_decline","1"
"2",2007,99.13,0.76,97.64,100.64,99.12,98.48,99.47,"moderate_decline","1"
"3",2008,98.24,0.8,96.68,99.81,98.23,97.5,98.48,"moderate_decline","1"
"4",2009,97.31,0.8,95.75,98.9,97.3,96.53,98.48,"moderate_decline","1"
"5",2010,96.36,0.78,94.85,97.89,96.36,95.57,97.5,"moderate_decline","1"
"6",2011,95.4,0.73,93.98,96.85,95.39,94.62,96.53,"moderate_decline","1"
"7",2012,94.38,0.74,92.94,95.84,94.41,93.68,95.57,"moderate_decline","1"
"8",2013,93.43,0.8,91.87,95.01,93.42,92.75,94.62,"moderate_decline","1"
"9",2014,92.4,0.78,90.89,93.94,92.4,91.82,92.75,"moderate_decline","1"
"10",2015,91.38,0.8,89.82,92.97,91.38,90.91,91.82,"moderate_decline","1"
"11",2016,90.37,0.8,88.82,91.94,90.35,90.01,90.91,"moderate_decline","1"
"12",2017,89.24,0.84,87.6,90.91,89.3,88.22,90.01,"moderate_decline","1"
"13",2018,88.29,0.84,86.67,89.94,88.22,87.35,89.11,"moderate_decline","1"
"14",2019,87.15,0.87,85.46,88.88,87.14,86.48,88.22,"moderate_decline","1"
"15",2020,86.01,0.94,84.19,87.87,86.04,84.76,87.35,"moderate_decline","1"
"16",2021,84.92,0.97,83.03,86.84,84.92,83.09,86.48,NA,"1"
"17",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_decline","10"
"18",2007,99.15,0.66,97.87,100.44,99.17,98.5,99.49,"moderate_decline","10"
"19",2008,98.35,0.65,97.08,99.64,98.31,97.52,98.5,"moderate_decline","10"
"20",2009,97.43,0.63,96.2,98.66,97.44,96.55,97.52,"moderate_decline","10"
"21",2010,96.56,0.62,95.35,97.78,96.55,95.59,97.52,"moderate_decline","10"
"22",2011,95.63,0.6,94.47,96.81,95.64,94.64,96.55,"moderate_decline","10"
"23",2012,94.68,0.63,93.45,95.92,94.7,93.7,95.59,"moderate_decline","10"
"24",2013,93.76,0.6,92.58,94.94,93.73,92.77,94.64,"moderate_decline","10"
"25",2014,92.79,0.6,91.62,93.97,92.76,91.84,93.7,"moderate_decline","10"
"26",2015,91.74,0.58,90.61,92.87,91.76,90.93,92.77,"moderate_decline","10"
"27",2016,90.75,0.63,89.53,91.99,90.76,90.02,90.93,"moderate_decline","10"
"28",2017,89.74,0.64,88.48,91.01,89.74,89.13,90.02,"moderate_decline","10"
"29",2018,88.7,0.67,87.38,90.02,88.71,88.24,89.13,"moderate_decline","10"
"30",2019,87.67,0.66,86.37,88.97,87.68,87.36,88.24,"moderate_decline","10"
"31",2020,86.67,0.71,85.29,88.06,86.63,85.63,87.36,"moderate_decline","10"
"32",2021,85.58,0.75,84.12,87.06,85.59,84.78,86.49,NA,"10"
"33",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_decline","100"
"34",2007,98.96,0.87,97.26,100.68,98.98,98.51,99.5,"moderate_decline","100"
"35",2008,97.89,0.8,96.32,99.48,97.93,97.53,98.51,"moderate_decline","100"
"36",2009,96.96,0.89,95.22,98.72,96.87,96.56,97.53,"moderate_decline","100"
"37",2010,95.77,0.85,94.11,97.45,95.79,94.65,96.56,"moderate_decline","100"
"38",2011,94.69,0.75,93.23,96.16,94.7,93.71,95.6,"moderate_decline","100"
"39",2012,93.61,0.8,92.05,95.18,93.58,92.77,94.65,"moderate_decline","100"
"40",2013,92.44,0.77,90.95,93.95,92.45,91.85,92.77,"moderate_decline","100"
"41",2014,91.34,0.78,89.82,92.86,91.34,90.94,91.85,"moderate_decline","100"
"42",2015,90.2,0.78,88.68,91.74,90.22,89.14,90.94,"moderate_decline","100"
"43",2016,89.13,0.79,87.58,90.69,89.1,88.25,90.03,"moderate_decline","100"
"44",2017,87.97,0.83,86.36,89.62,87.96,87.37,89.14,"moderate_decline","100"
"45",2018,86.84,0.85,85.18,88.53,86.81,86.5,87.37,"moderate_decline","100"
"46",2019,85.59,0.86,83.92,87.31,85.63,84.79,86.5,"moderate_decline","100"
"47",2020,84.45,0.86,82.79,86.16,84.44,83.11,85.64,"moderate_decline","100"
"48",2021,83.23,1,81.29,85.23,83.24,81.46,84.79,NA,"100"
"49",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_decline","1000"
"50",2007,99.49,1.05,97.45,101.57,99.5,98.5,100.49,"moderate_decline","1000"
"51",2008,98.96,1.12,96.78,101.18,98.97,98.5,99.49,"moderate_decline","1000"
"52",2009,98.41,1.1,96.27,100.58,98.39,97.52,99.49,"moderate_decline","1000"
"53",2010,97.79,1.1,95.64,99.97,97.79,96.55,98.5,"moderate_decline","1000"
"54",2011,97.13,1,95.18,99.12,97.16,96.55,98.5,"moderate_decline","1000"
"55",2012,96.55,1.05,94.5,98.63,96.49,95.59,97.52,"moderate_decline","1000"
"56",2013,95.81,1.1,93.68,97.98,95.8,94.64,96.55,"moderate_decline","1000"
"57",2014,95.02,1.08,92.93,97.16,95.07,93.7,95.59,"moderate_decline","1000"
"58",2015,94.36,1.09,92.25,96.51,94.31,93.7,95.59,"moderate_decline","1000"
"59",2016,93.52,1.11,91.36,95.72,93.52,92.77,94.64,"moderate_decline","1000"
"60",2017,92.69,1.11,90.54,94.88,92.71,91.84,93.7,"moderate_decline","1000"
"61",2018,91.86,1.1,89.72,94.04,91.89,90.93,92.77,"moderate_decline","1000"
"62",2019,91.1,1.14,88.9,93.35,91.05,90.02,91.84,"moderate_decline","1000"
"63",2020,90.17,1.14,87.95,92.44,90.19,89.13,91.84,"moderate_decline","1000"
"64",2021,89.33,1.13,87.13,91.58,89.32,87.36,90.93,NA,"1000"
"65",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_decline","1001"
"66",2007,99.43,1.13,97.23,101.68,99.43,98.5,100.49,"moderate_decline","1001"
"67",2008,98.82,1.11,96.67,101.01,98.84,97.52,99.49,"moderate_decline","1001"
"68",2009,98.23,1.08,96.15,100.36,98.21,97.52,99.49,"moderate_decline","1001"
"69",2010,97.53,1,95.58,99.52,97.54,96.55,98.5,"moderate_decline","1001"
"70",2011,96.83,1.07,94.74,98.95,96.85,95.59,97.52,"moderate_decline","1001"
"71",2012,96.15,1.06,94.09,98.25,96.13,95.59,97.52,"moderate_decline","1001"
"72",2013,95.4,1.05,93.36,97.48,95.38,94.64,96.55,"moderate_decline","1001"
"73",2014,94.58,1.06,92.52,96.68,94.6,93.7,95.59,"moderate_decline","1001"
"74",2015,93.8,1.03,91.79,95.85,93.8,92.77,94.64,"moderate_decline","1001"
"75",2016,93,1.05,90.96,95.08,92.97,91.84,93.7,"moderate_decline","1001"
"76",2017,92.11,1.1,89.98,94.27,92.12,90.93,92.77,"moderate_decline","1001"
"77",2018,91.2,1.11,89.04,93.4,91.25,90.02,91.84,"moderate_decline","1001"
"78",2019,90.37,1.19,88.05,92.73,90.35,89.13,90.93,"moderate_decline","1001"
"79",2020,89.52,1.14,87.31,91.78,89.44,88.24,90.93,"stable","1001"
"80",2021,88.46,1.25,86.04,90.94,88.51,86.49,90.93,NA,"1001"
"81",2006,100,0,100,100,100,98.49,101.49,"moderate_decline","1002"
"82",2007,98.89,1.56,95.88,101.98,98.92,97.51,100.48,"moderate_decline","1002"
"83",2008,97.91,1.5,95.02,100.89,97.81,96.54,99.48,"moderate_decline","1002"
"84",2009,96.62,1.37,93.97,99.33,96.7,95.58,98.49,"moderate_decline","1002"
"85",2010,95.57,1.51,92.65,98.57,95.56,93.69,96.54,"moderate_decline","1002"
"86",2011,94.51,1.54,91.54,97.56,94.41,92.76,95.58,"moderate_decline","1002"
"87",2012,93.15,1.49,90.28,96.11,93.26,91.83,94.63,"moderate_decline","1002"
"88",2013,92.16,1.51,89.24,95.17,92.09,90.92,93.69,"moderate_decline","1002"
"89",2014,90.84,1.52,87.9,93.88,90.89,89.12,91.83,"moderate_decline","1002"
"90",2015,89.78,1.53,86.84,92.82,89.69,88.23,90.92,"moderate_decline","1002"
"91",2016,88.42,1.59,85.35,91.59,88.48,87.35,90.01,"moderate_decline","1002"
"92",2017,87.23,1.61,84.13,90.44,87.25,85.62,89.12,"moderate_decline","1002"
"93",2018,86.05,1.67,82.83,89.39,86.01,84.77,87.35,"moderate_decline","1002"
"94",2019,84.74,1.68,81.51,88.09,84.76,83.09,86.48,"moderate_decline","1002"
"95",2020,83.56,1.73,80.23,87.03,83.49,81.45,85.62,"stable","1002"
"96",2021,82.19,1.68,78.96,85.55,82.23,79.84,84.77,NA,"1002"
"97",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_decline","1003"
"98",2007,98.02,1.23,95.64,100.46,98.08,97.54,98.52,"moderate_decline","1003"
"99",2008,96.19,1.2,93.86,98.57,96.15,95.61,97.54,"moderate_decline","1003"
"100",2009,94.23,1.21,91.89,96.62,94.22,92.78,95.61,"moderate_decline","1003"
"101",2010,92.29,1.21,89.96,94.7,92.3,90.95,93.72,"moderate_decline","1003"
"102",2011,90.39,1.13,88.2,92.65,90.38,89.15,91.86,"moderate_decline","1003"
"103",2012,88.44,1.14,86.23,90.72,88.46,87.38,89.15,"moderate_decline","1003"
"104",2013,86.54,1.15,84.31,88.84,86.55,85.65,87.38,"moderate_decline","1003"
"105",2014,84.69,1.21,82.36,87.08,84.66,83.95,85.65,"moderate_decline","1003"
"106",2015,82.73,1.12,80.56,84.96,82.78,81.47,83.95,"moderate_decline","1003"
"107",2016,80.93,1.23,78.57,83.37,80.91,79.86,82.29,"moderate_decline","1003"
"108",2017,79.06,1.15,76.84,81.34,79.06,78.28,79.86,"moderate_decline","1003"
"109",2018,77.29,1.33,74.71,79.95,77.22,75.96,78.28,"moderate_decline","1003"
"110",2019,75.27,1.25,72.86,77.76,75.39,74.46,76.73,"moderate_decline","1003"
"111",2020,73.67,1.39,70.99,76.45,73.57,72.26,75.21,"moderate_decline","1003"
"112",2021,71.73,1.42,68.99,74.58,71.76,69.43,73.72,NA,"1003"
"113",2006,100,0,100,100,100,99.48,100.48,"moderate_decline","1004"
"114",2007,98.61,0.44,97.75,99.47,98.62,98.49,98.49,"moderate_decline","1004"
"115",2008,97.26,0.39,96.48,98.03,97.23,96.54,97.51,"moderate_decline","1004"
"116",2009,95.83,0.39,95.07,96.58,95.83,95.58,96.54,"moderate_decline","1004"
"117",2010,94.43,0.39,93.66,95.19,94.43,93.69,94.63,"moderate_decline","1004"
"118",2011,93.02,0.38,92.28,93.76,93.02,92.76,93.69,"moderate_decline","1004"
"119",2012,91.59,0.38,90.84,92.34,91.6,90.92,91.83,"moderate_decline","1004"
"120",2013,90.21,0.37,89.48,90.93,90.18,90.01,90.92,"moderate_decline","1004"
"121",2014,88.76,0.38,88.02,89.51,88.75,88.23,89.12,"moderate_decline","1004"
"122",2015,87.3,0.37,86.58,88.03,87.33,87.35,87.35,"moderate_decline","1004"
"123",2016,85.91,0.4,85.12,86.69,85.89,85.62,86.48,"moderate_decline","1004"
"124",2017,84.46,0.38,83.71,85.22,84.45,83.93,84.77,"moderate_decline","1004"
"125",2018,83.01,0.43,82.16,83.85,83.02,82.27,83.09,"moderate_decline","1004"
"126",2019,81.57,0.4,80.78,82.36,81.59,81.45,82.27,"moderate_decline","1004"
"127",2020,80.16,0.42,79.33,80.99,80.16,79.84,80.64,"moderate_decline","1004"
"128",2021,78.75,0.42,77.92,79.58,78.73,78.25,79.04,NA,"1004"
"129",2006,100.02,0,100.02,100.02,100,99.5,100.5,"moderate_decline","1005"
"130",2007,99.1,0.76,97.61,100.6,99.11,98.51,99.5,"moderate_decline","1005"
"131",2008,98.24,0.8,96.67,99.83,98.22,97.53,98.51,"moderate_decline","1005"
"132",2009,97.25,0.72,95.86,98.66,97.29,96.56,97.53,"moderate_decline","1005"
"133",2010,96.34,0.67,95.03,97.66,96.35,95.6,96.56,"moderate_decline","1005"
"134",2011,95.42,0.71,94.03,96.82,95.38,94.65,95.6,"moderate_decline","1005"
"135",2012,94.4,0.63,93.17,95.65,94.4,93.71,94.65,"moderate_decline","1005"
"136",2013,93.37,0.7,92,94.75,93.4,92.77,93.71,"moderate_decline","1005"
"137",2014,92.38,0.68,91.06,93.71,92.36,91.85,92.77,"moderate_decline","1005"
"138",2015,91.33,0.66,90.04,92.64,91.3,90.94,91.85,"moderate_decline","1005"
"139",2016,90.24,0.73,88.81,91.68,90.22,90.03,90.94,"moderate_decline","1005"
"140",2017,89.06,0.73,87.64,90.49,89.13,88.25,90.03,"moderate_decline","1005"
"141",2018,88.05,0.77,86.55,89.59,88.03,87.37,88.25,"moderate_decline","1005"
"142",2019,86.88,0.74,85.44,88.36,86.92,86.5,87.37,"moderate_decline","1005"
"143",2020,85.79,0.81,84.23,87.39,85.8,84.79,86.5,"moderate_decline","1005"
"144",2021,84.69,0.84,83.07,86.35,84.68,83.11,85.64,NA,"1005"
"145",2006,100.03,0,100.03,100.03,100,98.52,100.51,"moderate_decline","1006"
"146",2007,99,1.14,96.78,101.27,99.01,98.52,99.51,"moderate_decline","1006"
"147",2008,97.96,1.22,95.6,100.38,98.01,97.54,98.52,"moderate_decline","1006"
"148",2009,97.05,1.17,94.78,99.36,96.99,95.61,97.54,"moderate_decline","1006"
"149",2010,95.94,1.21,93.59,98.33,95.95,94.66,96.57,"moderate_decline","1006"
"150",2011,94.89,1.16,92.64,97.18,94.89,93.72,95.61,"moderate_decline","1006"
"151",2012,93.86,1.23,91.47,96.3,93.82,92.78,94.66,"moderate_decline","1006"
"152",2013,92.69,1.2,90.36,95.07,92.73,91.86,93.72,"moderate_decline","1006"
"153",2014,91.61,1.13,89.43,93.85,91.6,90.95,92.78,"moderate_decline","1006"
"154",2015,90.49,1.18,88.21,92.84,90.47,89.15,91.86,"moderate_decline","1006"
"155",2016,89.31,1.15,87.08,91.61,89.32,88.26,90.04,"moderate_decline","1006"
"156",2017,88.15,1.26,85.72,90.66,88.14,87.38,89.15,"moderate_decline","1006"
"157",2018,86.89,1.36,84.27,89.61,86.97,85.65,88.26,"moderate_decline","1006"
"158",2019,85.82,1.36,83.2,88.53,85.78,84.8,87.38,"moderate_decline","1006"
"159",2020,84.57,1.52,81.65,87.61,84.58,83.12,86.51,"moderate_decline","1006"
"160",2021,83.37,1.45,80.58,86.27,83.38,81.47,85.65,NA,"1006"
"161",2006,100.05,0,100.05,100.05,100,98.54,101.54,"moderate_decline","1007"
"162",2007,99.11,1.9,95.46,102.9,99.17,97.56,100.53,"moderate_decline","1007"
"163",2008,98.28,2.14,94.17,102.56,98.31,96.59,99.53,"moderate_decline","1007"
"164",2009,97.5,2.02,93.63,101.54,97.42,95.63,99.53,"moderate_decline","1007"
"165",2010,96.54,1.87,92.94,100.28,96.51,94.68,98.54,"moderate_decline","1007"
"166",2011,95.54,1.95,91.79,99.45,95.57,93.73,97.56,"moderate_decline","1007"
"167",2012,94.66,2.07,90.69,98.81,94.61,92.8,96.59,"moderate_decline","1007"
"168",2013,93.45,2.16,89.32,97.78,93.62,91.88,95.63,"moderate_decline","1007"
"169",2014,92.67,2.27,88.33,97.23,92.6,90.96,94.68,"moderate_decline","1007"
"170",2015,91.68,2.33,87.24,96.37,91.57,89.16,93.73,"moderate_decline","1007"
"171",2016,90.52,2.32,86.09,95.19,90.53,88.28,92.8,"stable","1007"
"172",2017,89.34,2.53,84.51,94.44,89.48,87.4,91.88,"stable","1007"
"173",2018,88.36,2.53,83.54,93.47,88.44,86.53,90.96,"stable","1007"
"174",2019,87.47,2.61,82.5,92.74,87.38,84.81,89.16,"stable","1007"
"175",2020,86.44,2.71,81.28,91.93,86.33,83.97,89.16,"stable","1007"
"176",2021,85.19,2.82,79.83,90.9,85.27,81.49,90.06,NA,"1007"
"177",2006,99.94,0,99.94,99.94,100,98.43,101.43,"moderate_decline","1008"
"178",2007,99.61,1.56,96.61,102.7,99.51,98.43,100.42,"moderate_decline","1008"
"179",2008,98.93,1.54,95.96,101.99,99,97.45,100.42,"moderate_decline","1008"
"180",2009,98.48,1.54,95.5,101.55,98.43,97.45,99.42,"moderate_decline","1008"
"181",2010,97.96,1.55,94.97,101.04,97.83,96.48,99.42,"moderate_decline","1008"
"182",2011,97.14,1.57,94.12,100.25,97.2,95.52,98.43,"moderate_decline","1008"
"183",2012,96.51,1.46,93.68,99.42,96.55,95.52,97.45,"moderate_decline","1008"
"184",2013,95.84,1.51,92.94,98.84,95.88,94.57,97.45,"moderate_decline","1008"
"185",2014,95.25,1.44,92.47,98.12,95.22,93.63,96.48,"moderate_decline","1008"
"186",2015,94.56,1.56,91.56,97.66,94.53,92.7,95.52,"moderate_decline","1008"
"187",2016,93.72,1.51,90.81,96.73,93.78,92.7,95.52,"moderate_decline","1008"
"188",2017,93,1.59,89.93,96.17,93.01,91.78,94.57,"moderate_decline","1008"
"189",2018,92.34,1.6,89.26,95.52,92.18,90.86,93.63,"stable","1008"
"190",2019,91.19,1.58,88.15,94.35,91.32,89.96,92.7,"stable","1008"
"191",2020,90.37,1.65,87.19,93.67,90.43,89.07,91.78,"stable","1008"
"192",2021,89.56,1.65,86.4,92.85,89.5,87.3,91.78,NA,"1008"
"193",2006,100,0,100,100,100,99.48,100.48,"moderate_decline","1009"
"194",2007,98.89,0.44,98.02,99.76,98.88,98.49,99.48,"moderate_decline","1009"
"195",2008,97.71,0.41,96.91,98.51,97.72,97.51,98.49,"moderate_decline","1009"
"196",2009,96.57,0.4,95.8,97.35,96.55,96.54,96.54,"moderate_decline","1009"
"197",2010,95.34,0.38,94.59,96.1,95.36,94.63,95.58,"moderate_decline","1009"
"198",2011,94.16,0.4,93.37,94.95,94.15,93.69,94.63,"moderate_decline","1009"
"199",2012,92.93,0.38,92.18,93.69,92.92,92.76,93.69,"moderate_decline","1009"
"200",2013,91.68,0.4,90.89,92.47,91.69,90.92,91.83,"moderate_decline","1009"
"201",2014,90.44,0.42,89.62,91.25,90.44,90.01,90.92,"moderate_decline","1009"
"202",2015,89.19,0.43,88.36,90.03,89.17,89.12,90.01,"moderate_decline","1009"
"203",2016,87.9,0.42,87.08,88.72,87.9,87.35,88.23,"moderate_decline","1009"
"204",2017,86.6,0.44,85.74,87.46,86.61,86.48,87.35,"moderate_decline","1009"
"205",2018,85.31,0.45,84.44,86.19,85.3,84.77,85.62,"moderate_decline","1009"
"206",2019,83.98,0.47,83.06,84.91,84,83.93,84.77,"moderate_decline","1009"
"207",2020,82.67,0.49,81.72,83.62,82.68,82.27,83.09,"moderate_decline","1009"
"208",2021,81.37,0.54,80.31,82.44,81.35,80.64,82.27,NA,"1009"
"209",2006,100,0,100,100,100,99.48,100.48,"moderate_decline","101"
"210",2007,99.4,0.95,97.54,101.28,99.42,98.49,100.48,"moderate_decline","101"
"211",2008,98.9,0.97,97.01,100.81,98.82,98.49,99.48,"moderate_decline","101"
"212",2009,98.15,0.95,96.3,100.03,98.19,97.51,99.48,"moderate_decline","101"
"213",2010,97.53,0.88,95.81,99.27,97.52,96.54,98.49,"moderate_decline","101"
"214",2011,96.8,0.96,94.93,98.69,96.84,95.58,97.51,"moderate_decline","101"
"215",2012,96.17,0.96,94.29,98.07,96.13,95.58,96.54,"moderate_decline","101"
"216",2013,95.38,0.86,93.7,97.09,95.4,94.63,96.54,"moderate_decline","101"
"217",2014,94.66,0.91,92.9,96.45,94.62,93.69,95.58,"moderate_decline","101"
"218",2015,93.78,0.92,92,95.59,93.82,92.76,94.63,"moderate_decline","101"
"219",2016,93.06,0.91,91.29,94.87,92.99,91.83,93.69,"moderate_decline","101"
"220",2017,92.04,0.97,90.17,93.96,92.13,90.92,92.76,"moderate_decline","101"
"221",2018,91.28,0.97,89.4,93.21,91.25,90.01,91.83,"moderate_decline","101"
"222",2019,90.32,0.98,88.41,92.27,90.34,89.12,90.92,"moderate_decline","101"
"223",2020,89.42,1.01,87.46,91.43,89.4,88.23,90.01,"moderate_decline","101"
"224",2021,88.45,1.03,86.46,90.48,88.45,86.48,90.01,NA,"101"
"225",2006,100,0,100,100,100,99.48,100.48,"moderate_decline","1010"
"226",2007,99.22,1.09,97.11,101.38,99.19,98.49,100.48,"moderate_decline","1010"
"227",2008,98.33,1.09,96.21,100.49,98.35,97.51,99.48,"moderate_decline","1010"
"228",2009,97.42,1.08,95.32,99.57,97.49,96.54,98.49,"moderate_decline","1010"
"229",2010,96.69,1.09,94.57,98.85,96.61,95.58,97.51,"moderate_decline","1010"
"230",2011,95.76,1.09,93.64,97.92,95.7,94.63,96.54,"moderate_decline","1010"
"231",2012,94.75,1.07,92.67,96.86,94.77,93.69,95.58,"moderate_decline","1010"
"232",2013,93.74,1.07,91.67,95.85,93.82,92.76,94.63,"moderate_decline","1010"
"233",2014,92.9,1.13,90.7,95.14,92.85,91.83,93.69,"moderate_decline","1010"
"234",2015,91.9,1.13,89.71,94.13,91.85,90.92,92.76,"moderate_decline","1010"
"235",2016,90.81,1.13,88.63,93.05,90.84,90.01,91.83,"moderate_decline","1010"
"236",2017,89.78,1.18,87.5,92.12,89.8,89.12,90.92,"moderate_decline","1010"
"237",2018,88.78,1.33,86.21,91.41,88.73,87.35,90.01,"moderate_decline","1010"
"238",2019,87.61,1.31,85.07,90.22,87.62,86.48,89.12,"moderate_decline","1010"
"239",2020,86.5,1.35,83.89,89.19,86.49,84.77,88.23,"moderate_decline","1010"
"240",2021,85.33,1.39,82.64,88.1,85.33,83.09,87.35,NA,"1010"
"241",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_decline","1011"
"242",2007,99.26,1.43,96.5,102.09,99.33,98.52,100.51,"moderate_decline","1011"
"243",2008,98.71,1.47,95.87,101.64,98.62,97.54,99.51,"moderate_decline","1011"
"244",2009,97.87,1.5,94.97,100.84,97.89,96.57,99.51,"moderate_decline","1011"
"245",2010,97.13,1.43,94.37,99.97,97.14,95.61,98.52,"moderate_decline","1011"
"246",2011,96.3,1.54,93.33,99.37,96.36,94.66,97.54,"moderate_decline","1011"
"247",2012,95.54,1.45,92.74,98.41,95.54,93.72,96.57,"moderate_decline","1011"
"248",2013,94.8,1.51,91.87,97.82,94.7,92.78,96.57,"moderate_decline","1011"
"249",2014,93.81,1.59,90.74,96.97,93.8,92.78,95.61,"moderate_decline","1011"
"250",2015,92.9,1.59,89.83,96.07,92.89,91.86,94.66,"moderate_decline","1011"
"251",2016,91.9,1.5,89.01,94.89,91.97,90.95,93.72,"moderate_decline","1011"
"252",2017,90.98,1.69,87.72,94.37,91.06,90.04,92.78,"moderate_decline","1011"
"253",2018,90.22,1.64,87.07,93.5,90.15,89.15,91.86,"stable","1011"
"254",2019,89.29,1.67,86.08,92.64,89.24,87.38,90.95,"stable","1011"
"255",2020,88.26,1.74,84.91,91.74,88.34,86.51,90.04,"stable","1011"
"256",2021,87.45,1.94,83.74,91.34,87.44,84.8,90.04,NA,"1011"
"257",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_decline","1012"
"258",2007,98.76,0.66,97.47,100.05,98.74,98.48,99.47,"moderate_decline","1012"
"259",2008,97.49,0.63,96.27,98.73,97.47,96.53,97.5,"moderate_decline","1012"
"260",2009,96.17,0.58,95.05,97.31,96.18,95.57,96.53,"moderate_decline","1012"
"261",2010,94.89,0.56,93.8,95.99,94.88,94.62,95.57,"moderate_decline","1012"
"262",2011,93.54,0.57,92.42,94.66,93.57,92.75,93.68,"moderate_decline","1012"
"263",2012,92.27,0.6,91.1,93.44,92.25,91.82,92.75,"moderate_decline","1012"
"264",2013,90.89,0.61,89.7,92.09,90.92,90.01,91.82,"moderate_decline","1012"
"265",2014,89.6,0.59,88.45,90.77,89.57,89.11,90.01,"moderate_decline","1012"
"266",2015,88.22,0.58,87.09,89.37,88.21,87.35,89.11,"moderate_decline","1012"
"267",2016,86.88,0.59,85.72,88.05,86.85,86.48,87.35,"moderate_decline","1012"
"268",2017,85.44,0.64,84.19,86.7,85.47,84.76,85.62,"moderate_decline","1012"
"269",2018,84.06,0.65,82.81,85.34,84.1,83.92,84.76,"moderate_decline","1012"
"270",2019,82.74,0.67,81.44,84.06,82.73,82.26,83.09,"moderate_decline","1012"
"271",2020,81.36,0.73,79.95,82.79,81.37,80.63,82.26,"moderate_decline","1012"
"272",2021,80.01,0.74,78.58,81.47,80,79.03,81.44,NA,"1012"
"273",2006,99.98,0,99.98,99.98,100,99.46,100.46,"moderate_decline","1013"
"274",2007,99.85,0.91,98.08,101.64,99.83,99.46,100.46,"moderate_decline","1013"
"275",2008,99.65,0.88,97.94,101.38,99.62,98.47,100.46,"moderate_decline","1013"
"276",2009,99.4,0.87,97.7,101.12,99.37,98.47,100.46,"moderate_decline","1013"
"277",2010,99.04,0.78,97.53,100.57,99.08,98.47,99.46,"moderate_decline","1013"
"278",2011,98.8,0.87,97.11,100.51,98.76,97.49,99.46,"moderate_decline","1013"
"279",2012,98.35,0.83,96.74,99.98,98.39,97.49,99.46,"moderate_decline","1013"
"280",2013,98.06,0.87,96.36,99.78,98,97.49,98.47,"moderate_decline","1013"
"281",2014,97.58,0.88,95.86,99.32,97.58,96.52,98.47,"moderate_decline","1013"
"282",2015,97.09,0.86,95.43,98.78,97.13,96.52,98.47,"moderate_decline","1013"
"283",2016,96.69,0.92,94.9,98.5,96.66,95.56,97.49,"moderate_decline","1013"
"284",2017,96.1,0.93,94.3,97.94,96.15,95.56,97.49,"moderate_decline","1013"
"285",2018,95.72,1.05,93.68,97.8,95.58,94.61,96.52,"stable","1013"
"286",2019,94.96,1.1,92.83,97.13,94.98,93.67,95.56,"stable","1013"
"287",2020,94.28,1.13,92.09,96.52,94.34,92.74,95.56,"stable","1013"
"288",2021,93.69,1.21,91.34,96.09,93.66,91.81,95.56,NA,"1013"
"289",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_decline","1015"
"290",2007,99.62,1.2,97.29,102,99.66,98.51,100.5,"moderate_decline","1015"
"291",2008,99.33,1.1,97.19,101.51,99.27,98.51,100.5,"moderate_decline","1015"
"292",2009,98.86,1.12,96.69,101.07,98.87,97.53,99.5,"moderate_decline","1015"
"293",2010,98.41,1.09,96.28,100.58,98.42,97.53,99.5,"moderate_decline","1015"
"294",2011,97.91,1.07,95.85,100.02,97.95,96.56,98.51,"moderate_decline","1015"
"295",2012,97.45,1.16,95.2,99.74,97.44,96.56,98.51,"moderate_decline","1015"
"296",2013,96.96,1.13,94.76,99.21,96.9,95.6,97.53,"moderate_decline","1015"
"297",2014,96.33,1.14,94.12,98.57,96.31,95.6,97.53,"moderate_decline","1015"
"298",2015,95.67,1.13,93.49,97.9,95.7,94.65,96.56,"moderate_decline","1015"
"299",2016,95.03,1.22,92.66,97.45,95.04,93.71,96.56,"moderate_decline","1015"
"300",2017,94.34,1.21,91.98,96.74,94.36,93.71,95.6,"moderate_decline","1015"
"301",2018,93.72,1.24,91.31,96.19,93.66,92.77,94.65,"stable","1015"
"302",2019,92.91,1.26,90.48,95.4,92.94,91.85,93.71,"stable","1015"
"303",2020,92.2,1.33,89.63,94.84,92.21,90.94,93.71,"stable","1015"
"304",2021,91.47,1.43,88.7,94.32,91.46,89.14,93.71,NA,"1015"
"305",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_decline","1016"
"306",2007,99.87,0.45,98.99,100.74,99.84,99.47,100.47,"moderate_decline","1016"
"307",2008,99.68,0.44,98.82,100.55,99.65,99.47,100.47,"moderate_decline","1016"
"308",2009,99.39,0.4,98.6,100.18,99.43,99.47,99.47,"moderate_decline","1016"
"309",2010,99.18,0.4,98.41,99.96,99.18,98.48,99.47,"moderate_decline","1016"
"310",2011,98.89,0.42,98.08,99.7,98.89,98.48,99.47,"moderate_decline","1016"
